rule,class,rank,score,mean_H,std_H,opacity_up,opacity_down,opacity_temp_mi1,opacity_temp_decay,tcomp,gzip,w_H,w_OP_s,w_OP_t,w_geom,w_T,w_G
125,C2,82,0.011390073751234398,0.973625212305034,0.008647197679369717,0.05783964053294621,0.9376696161283944,0.07139569691357493,0.0,0.36923555555555554,0.03054222222222222,1.6600903317537106,0.5789338957333651,0.0,0.0,0.031103295908269907,0.38103022405803866
240,C2,83,0.011221266324192878,0.9965591161214705,1.3322676295501878e-16,0.0,0.991300017375754,0.004140923266318506,0.0032380229882884013,0.5059377777777778,0.013226666666666668,0.22567653207927785,0.3427554197766177,0.00133960645102593,0.0,0.6514645824933694,0.22181262710300548
170,C2,84,0.011210887221664178,0.9965591161214705,1.3322676295501878e-16,0.0,0.991300017375754,0.004141129640205711,0.00323815057783704,0.5059377777777778,0.0132,0.22567653207927785,0.3427554197766177,0.0013397258885734602,0.0,0.6514645824933694,0.2216073847456006
9,C2,85,0.010340469900149425,0.9736215410138556,0.011987507113986962,0.1015863363214643,0.9271724769640081,0.08675452831711246,0.019182639424455205,0.3563733333333333,0.030666666666666665,1.7330306067374432,0.6436373557077596,0.13267897957225538,0.22421630446275037,0.020101834041736478,0.38234871426222417
201,C2,86,0.006634298252551148,0.887887859053411,0.005950745772665998,0.0,0.8581476153810753,0.7234021371994357,0.0,0.944328888888889,0.0077866666666666666,1.7513004996721422,0.03073998007691189,0.0,0.0,0.6750219446640268,0.1825630348989203
29,C2,87,0.005920933809695498,0.9965591161214705,1.3683005084904344e-16,0.3267550088994679,0.950057718752037,0.08679007449651921,0.0,0.6224888888888888,0.008453333333333335,0.22567653207927788,0.16147408982240943,0.0,0.0,0.8684550016865443,0.1870913206597354
15,C2,88,0.0056747179564025675,0.9965591161214705,1.3683005084904344e-16,0.32785070855838633,0.991300017375754,0.0042801157093708235,0.003559434493851027,0.48739555555555547,0.02359111111111111,0.22567653207927788,0.15643220099693836,0.0015219068406507146,0.0024064328188594395,0.5117252433323438,0.3110929116148762
85,C2,89,0.005588760004429686,0.9965591161214705,1.3683005084904344e-16,0.32785070855838633,0.991300017375754,0.004280114101831614,0.003559432559715059,0.48739555555555547,0.023093333333333334,0.22567653207927788,0.15643220099693836,0.001521905443465879,0.0024064298745933,0.5117252433323438,0.3063806255802002
71,C2,90,0.0055547161180092685,0.9965591161214705,1.3683005084904344e-16,0.32804868927434694,0.9477087214038212,0.02781688055669636,0.0,0.6251377777777778,0.00840888888888889,0.22567653207927788,0.15451011783544702,0.0,0.0,0.8528484980220825,0.186787004080041
155,C2,91,0.005312326704444743,0.8537057447309992,0.012761838173238949,0.13217924602100245,0.8174063892502955,0.004973847177110301,0.003214599349985488,0.6223644444444444,0.019866666666666664,1.9954741414919193,0.009466271011025722,0.0015970253125851394,0.001777590994175207,0.8691717404987734,0.2768525507667171
205,C2,92,0.005168723511027972,0.9573806594282184,1.7763568394002506e-16,0.0,0.8974175187164919,1.0,0.0,0.9933333333333335,0.006666666666666666,1.2878294937135126,0.1308578947002156,0.0,0.0,0.17513078834514992,0.17513078834515095
211,C2,93,0.004968766229880201,0.8566681068094912,0.015327347867926232,0.06612891697144904,0.822395002294152,0.004537700851292405,0.0013860062927879449,0.6197066666666666,0.02048888888888889,1.9171386819649872,0.009751892454210098,0.0006284566342645742,0.0004078791484059312,0.8841103543582381,0.2824077421976795
186,C2,94,0.004664246784808421,0.9084801622989828,1.1102230246251565e-16,0.0,0.7478525542771461,0.2619974431470456,0.2546683317751765,0.34700444444444445,0.01679111111111111,1.3243716461771387,1.9406596416159617e-05,0.9773829556491076,0.0,0.014390797761912646,0.25038793144441224
242,C2,95,0.004541530169557947,0.9084801622989828,1.1102230246251565e-16,0.0,0.7473598326427473,0.2620312034415174,0.2538101306075138,0.34700444444444445,0.016,1.3243716461771387,1.8574352545989298e-05,0.9771822669864565,0.0,0.014390797761912646,0.2438504869265247
159,C2,96,0.004247310206095104,0.7767470956670098,0.04966591798058012,0.2594818324262275,0.727035804409798,0.015157499571179765,0.011608493675588468,0.6857066666666667,0.020746666666666667,1.0000153593369738,3.652438680760693e-06,0.017384030673539077,0.04967023259779961,0.8578951507462479,0.28472878912638855
20,C2,97,0.003338825693950153,0.792438932124271,0.03323118570101859,0.19647526992768266,0.7426466911826303,0.013084824082272758,0.010822449775293074,0.6752711111111112,0.02150222222222222,1.0295524706668333,2.7608738812584716e-05,0.01402599943858044,0.034709739913909805,0.7913586455697217,0.2915976834331719
38,C2,98,0.0032562555877413734,0.8567745147626791,0.013126654589231245,0.0,0.8245225325033875,0.004598559141269694,0.002743309667311113,0.6198311111111112,0.019786666666666668,1.9901298108379832,0.0054467362121811795,0.0012603225343410145,0.0,0.8834269502773958,0.2761431829751159
