experiment,threshold,time_step,regime,C_A,C_B,w_H,w_OPs,w_OPt,w_T,w_G
vacancy_dynamics,0.02,11,mixed,0.4633426146808592,0.409877778959953,1.479694787343744,0.42689928786900405,0.47464464491412706,0.7148663680829344,0.4840547399583632
vacancy_dynamics,0.02,12,mixed,0.4336768280056841,0.42830187893615224,1.4936635292921725,0.33778999508441265,0.4948973542905966,0.7162256776013413,0.4866738243782094
vacancy_dynamics,0.02,13,mixed,0.43709631377854563,0.3995179548051375,1.5265410603097977,0.33105757912399175,0.4838284823385024,0.7185069140354939,0.4889534579547634
vacancy_dynamics,0.02,14,mixed,0.4486689660579918,0.3960152306065309,1.5493571504347803,0.32295284565616633,0.49947812928538654,0.7197886076330194,0.48769708093608044
vacancy_dynamics,0.02,15,mixed,0.4747807205056954,0.4184451482053489,1.5786208452643469,0.31443210322149245,0.5355203194614024,0.7206434456391145,0.4903346763478014
vacancy_dynamics,0.02,16,mixed,0.4512488368677118,0.4125382303939391,1.5536966109426258,0.3052498247872461,0.5154939776640709,0.7200721675228241,0.4914673606519301
vacancy_dynamics,0.02,17,mixed,0.4334586883631782,0.4060422873854438,1.5057524141392864,0.29690331894925936,0.5202868492220948,0.7185760270085128,0.49008910963730595
vacancy_dynamics,0.03,2,mixed,0.486085985117073,0.47853128893750335,1.3907234305521587,0.3745570347336157,0.6391627768522625,0.7336822170546455,0.46975307632146734
vacancy_dynamics,0.03,3,mixed,0.43077752294751026,0.40741574651026874,1.4262568188816414,0.37328514698417914,0.5238659182129699,0.7188624762387656,0.46829968952267914
vacancy_dynamics,0.03,4,mixed,0.4408864561781489,0.41573686352203243,1.4568009039872751,0.37140157422348696,0.5283451413616245,0.7197157603582055,0.46705781282539827
vacancy_dynamics,0.03,5,mixed,0.4317143378017798,0.41394809724728854,1.4711306402571371,0.36893297129080677,0.5064287517140857,0.7177898722893963,0.46694132148086875
vacancy_dynamics,0.03,6,mixed,0.48192450222109046,0.4783612992995338,1.478250425976713,0.4539094593124937,0.5150129490264432,0.7177908868055515,0.4686346705208135
vacancy_dynamics,0.03,7,mixed,0.41954704131933873,0.4130705074274014,1.4773961933911552,0.3328926973197666,0.5078721028329758,0.716793612767904,0.47226310096317664
vacancy_dynamics,0.03,8,mixed,0.41049707141498165,0.38632744434500854,1.4791052448324011,0.3363015583912409,0.4871256889388091,0.7151500198907554,0.4746664955305596
vacancy_dynamics,0.03,9,mixed,0.4186361721644122,0.4642481086561279,1.473678303107023,0.33056559220067616,0.498650259368351,0.7147195670536849,0.47842722789152675
vacancy_dynamics,0.03,10,mixed,0.4047144612401804,0.40400768639034024,1.4780675563207613,0.31965965251115824,0.47669150533403093,0.7145072568489998,0.4806752092173251
vacancy_dynamics,0.03,11,mixed,0.4633426146808592,0.409877778959953,1.479694787343744,0.42689928786900405,0.47464464491412706,0.7148663680829344,0.4840547399583632
vacancy_dynamics,0.03,12,mixed,0.4336768280056841,0.42830187893615224,1.4936635292921725,0.33778999508441265,0.4948973542905966,0.7162256776013413,0.4866738243782094
vacancy_dynamics,0.03,13,mixed,0.43709631377854563,0.3995179548051375,1.5265410603097977,0.33105757912399175,0.4838284823385024,0.7185069140354939,0.4889534579547634
vacancy_dynamics,0.03,14,mixed,0.4486689660579918,0.3960152306065309,1.5493571504347803,0.32295284565616633,0.49947812928538654,0.7197886076330194,0.48769708093608044
vacancy_dynamics,0.03,15,mixed,0.4747807205056954,0.4184451482053489,1.5786208452643469,0.31443210322149245,0.5355203194614024,0.7206434456391145,0.4903346763478014
vacancy_dynamics,0.03,16,mixed,0.4512488368677118,0.4125382303939391,1.5536966109426258,0.3052498247872461,0.5154939776640709,0.7200721675228241,0.4914673606519301
vacancy_dynamics,0.03,17,mixed,0.4334586883631782,0.4060422873854438,1.5057524141392864,0.29690331894925936,0.5202868492220948,0.7185760270085128,0.49008910963730595
vacancy_dynamics,0.04,2,mixed,0.486085985117073,0.47853128893750335,1.3907234305521587,0.3745570347336157,0.6391627768522625,0.7336822170546455,0.46975307632146734
vacancy_dynamics,0.04,3,mixed,0.43077752294751026,0.40741574651026874,1.4262568188816414,0.37328514698417914,0.5238659182129699,0.7188624762387656,0.46829968952267914
vacancy_dynamics,0.04,4,mixed,0.4408864561781489,0.41573686352203243,1.4568009039872751,0.37140157422348696,0.5283451413616245,0.7197157603582055,0.46705781282539827
vacancy_dynamics,0.04,5,mixed,0.4317143378017798,0.41394809724728854,1.4711306402571371,0.36893297129080677,0.5064287517140857,0.7177898722893963,0.46694132148086875
vacancy_dynamics,0.04,6,mixed,0.48192450222109046,0.4783612992995338,1.478250425976713,0.4539094593124937,0.5150129490264432,0.7177908868055515,0.4686346705208135
vacancy_dynamics,0.04,7,mixed,0.41954704131933873,0.4130705074274014,1.4773961933911552,0.3328926973197666,0.5078721028329758,0.716793612767904,0.47226310096317664
vacancy_dynamics,0.04,8,mixed,0.41049707141498165,0.38632744434500854,1.4791052448324011,0.3363015583912409,0.4871256889388091,0.7151500198907554,0.4746664955305596
vacancy_dynamics,0.04,9,mixed,0.4186361721644122,0.4642481086561279,1.473678303107023,0.33056559220067616,0.498650259368351,0.7147195670536849,0.47842722789152675
vacancy_dynamics,0.04,10,mixed,0.4047144612401804,0.40400768639034024,1.4780675563207613,0.31965965251115824,0.47669150533403093,0.7145072568489998,0.4806752092173251
vacancy_dynamics,0.04,11,mixed,0.4633426146808592,0.409877778959953,1.479694787343744,0.42689928786900405,0.47464464491412706,0.7148663680829344,0.4840547399583632
vacancy_dynamics,0.04,12,mixed,0.4336768280056841,0.42830187893615224,1.4936635292921725,0.33778999508441265,0.4948973542905966,0.7162256776013413,0.4866738243782094
vacancy_dynamics,0.04,13,mixed,0.43709631377854563,0.3995179548051375,1.5265410603097977,0.33105757912399175,0.4838284823385024,0.7185069140354939,0.4889534579547634
vacancy_dynamics,0.04,14,mixed,0.4486689660579918,0.3960152306065309,1.5493571504347803,0.32295284565616633,0.49947812928538654,0.7197886076330194,0.48769708093608044
vacancy_dynamics,0.04,15,mixed,0.4747807205056954,0.4184451482053489,1.5786208452643469,0.31443210322149245,0.5355203194614024,0.7206434456391145,0.4903346763478014
vacancy_dynamics,0.04,16,mixed,0.4512488368677118,0.4125382303939391,1.5536966109426258,0.3052498247872461,0.5154939776640709,0.7200721675228241,0.4914673606519301
vacancy_dynamics,0.04,17,mixed,0.4334586883631782,0.4060422873854438,1.5057524141392864,0.29690331894925936,0.5202868492220948,0.7185760270085128,0.49008910963730595
vacancy_dynamics,0.05,2,mixed,0.486085985117073,0.47853128893750335,1.3907234305521587,0.3745570347336157,0.6391627768522625,0.7336822170546455,0.46975307632146734
vacancy_dynamics,0.05,3,mixed,0.43077752294751026,0.40741574651026874,1.4262568188816414,0.37328514698417914,0.5238659182129699,0.7188624762387656,0.46829968952267914
vacancy_dynamics,0.05,4,mixed,0.4408864561781489,0.41573686352203243,1.4568009039872751,0.37140157422348696,0.5283451413616245,0.7197157603582055,0.46705781282539827
vacancy_dynamics,0.05,5,mixed,0.4317143378017798,0.41394809724728854,1.4711306402571371,0.36893297129080677,0.5064287517140857,0.7177898722893963,0.46694132148086875
vacancy_dynamics,0.05,6,mixed,0.48192450222109046,0.4783612992995338,1.478250425976713,0.4539094593124937,0.5150129490264432,0.7177908868055515,0.4686346705208135
vacancy_dynamics,0.05,7,mixed,0.41954704131933873,0.4130705074274014,1.4773961933911552,0.3328926973197666,0.5078721028329758,0.716793612767904,0.47226310096317664
vacancy_dynamics,0.05,8,mixed,0.41049707141498165,0.38632744434500854,1.4791052448324011,0.3363015583912409,0.4871256889388091,0.7151500198907554,0.4746664955305596
vacancy_dynamics,0.05,9,mixed,0.4186361721644122,0.4642481086561279,1.473678303107023,0.33056559220067616,0.498650259368351,0.7147195670536849,0.47842722789152675
vacancy_dynamics,0.05,10,mixed,0.4047144612401804,0.40400768639034024,1.4780675563207613,0.31965965251115824,0.47669150533403093,0.7145072568489998,0.4806752092173251
vacancy_dynamics,0.05,11,mixed,0.4633426146808592,0.409877778959953,1.479694787343744,0.42689928786900405,0.47464464491412706,0.7148663680829344,0.4840547399583632
vacancy_dynamics,0.05,12,mixed,0.4336768280056841,0.42830187893615224,1.4936635292921725,0.33778999508441265,0.4948973542905966,0.7162256776013413,0.4866738243782094
vacancy_dynamics,0.05,13,mixed,0.43709631377854563,0.3995179548051375,1.5265410603097977,0.33105757912399175,0.4838284823385024,0.7185069140354939,0.4889534579547634
vacancy_dynamics,0.05,14,mixed,0.4486689660579918,0.3960152306065309,1.5493571504347803,0.32295284565616633,0.49947812928538654,0.7197886076330194,0.48769708093608044
vacancy_dynamics,0.05,15,mixed,0.4747807205056954,0.4184451482053489,1.5786208452643469,0.31443210322149245,0.5355203194614024,0.7206434456391145,0.4903346763478014
vacancy_dynamics,0.05,16,mixed,0.4512488368677118,0.4125382303939391,1.5536966109426258,0.3052498247872461,0.5154939776640709,0.7200721675228241,0.4914673606519301
vacancy_dynamics,0.05,17,mixed,0.4334586883631782,0.4060422873854438,1.5057524141392864,0.29690331894925936,0.5202868492220948,0.7185760270085128,0.49008910963730595
vacancy_dynamics,0.06,2,mixed,0.486085985117073,0.47853128893750335,1.3907234305521587,0.3745570347336157,0.6391627768522625,0.7336822170546455,0.46975307632146734
vacancy_dynamics,0.06,3,mixed,0.43077752294751026,0.40741574651026874,1.4262568188816414,0.37328514698417914,0.5238659182129699,0.7188624762387656,0.46829968952267914
vacancy_dynamics,0.06,4,mixed,0.4408864561781489,0.41573686352203243,1.4568009039872751,0.37140157422348696,0.5283451413616245,0.7197157603582055,0.46705781282539827
vacancy_dynamics,0.06,5,mixed,0.4317143378017798,0.41394809724728854,1.4711306402571371,0.36893297129080677,0.5064287517140857,0.7177898722893963,0.46694132148086875
vacancy_dynamics,0.06,6,mixed,0.48192450222109046,0.4783612992995338,1.478250425976713,0.4539094593124937,0.5150129490264432,0.7177908868055515,0.4686346705208135
vacancy_dynamics,0.06,7,mixed,0.41954704131933873,0.4130705074274014,1.4773961933911552,0.3328926973197666,0.5078721028329758,0.716793612767904,0.47226310096317664
vacancy_dynamics,0.06,8,mixed,0.41049707141498165,0.38632744434500854,1.4791052448324011,0.3363015583912409,0.4871256889388091,0.7151500198907554,0.4746664955305596
vacancy_dynamics,0.06,9,mixed,0.4186361721644122,0.4642481086561279,1.473678303107023,0.33056559220067616,0.498650259368351,0.7147195670536849,0.47842722789152675
vacancy_dynamics,0.06,10,mixed,0.4047144612401804,0.40400768639034024,1.4780675563207613,0.31965965251115824,0.47669150533403093,0.7145072568489998,0.4806752092173251
vacancy_dynamics,0.06,11,mixed,0.4633426146808592,0.409877778959953,1.479694787343744,0.42689928786900405,0.47464464491412706,0.7148663680829344,0.4840547399583632
vacancy_dynamics,0.06,12,mixed,0.4336768280056841,0.42830187893615224,1.4936635292921725,0.33778999508441265,0.4948973542905966,0.7162256776013413,0.4866738243782094
vacancy_dynamics,0.06,13,mixed,0.43709631377854563,0.3995179548051375,1.5265410603097977,0.33105757912399175,0.4838284823385024,0.7185069140354939,0.4889534579547634
vacancy_dynamics,0.06,14,mixed,0.4486689660579918,0.3960152306065309,1.5493571504347803,0.32295284565616633,0.49947812928538654,0.7197886076330194,0.48769708093608044
vacancy_dynamics,0.06,15,mixed,0.4747807205056954,0.4184451482053489,1.5786208452643469,0.31443210322149245,0.5355203194614024,0.7206434456391145,0.4903346763478014
vacancy_dynamics,0.06,16,mixed,0.4512488368677118,0.4125382303939391,1.5536966109426258,0.3052498247872461,0.5154939776640709,0.7200721675228241,0.4914673606519301
vacancy_dynamics,0.06,17,mixed,0.4334586883631782,0.4060422873854438,1.5057524141392864,0.29690331894925936,0.5202868492220948,0.7185760270085128,0.49008910963730595
vacancy_dynamics,0.07,2,mixed,0.486085985117073,0.47853128893750335,1.3907234305521587,0.3745570347336157,0.6391627768522625,0.7336822170546455,0.46975307632146734
vacancy_dynamics,0.07,3,mixed,0.43077752294751026,0.40741574651026874,1.4262568188816414,0.37328514698417914,0.5238659182129699,0.7188624762387656,0.46829968952267914
vacancy_dynamics,0.07,4,mixed,0.4408864561781489,0.41573686352203243,1.4568009039872751,0.37140157422348696,0.5283451413616245,0.7197157603582055,0.46705781282539827
vacancy_dynamics,0.07,5,mixed,0.4317143378017798,0.41394809724728854,1.4711306402571371,0.36893297129080677,0.5064287517140857,0.7177898722893963,0.46694132148086875
vacancy_dynamics,0.07,6,mixed,0.48192450222109046,0.4783612992995338,1.478250425976713,0.4539094593124937,0.5150129490264432,0.7177908868055515,0.4686346705208135
vacancy_dynamics,0.07,7,mixed,0.41954704131933873,0.4130705074274014,1.4773961933911552,0.3328926973197666,0.5078721028329758,0.716793612767904,0.47226310096317664
vacancy_dynamics,0.07,8,mixed,0.41049707141498165,0.38632744434500854,1.4791052448324011,0.3363015583912409,0.4871256889388091,0.7151500198907554,0.4746664955305596
vacancy_dynamics,0.07,9,mixed,0.4186361721644122,0.4642481086561279,1.473678303107023,0.33056559220067616,0.498650259368351,0.7147195670536849,0.47842722789152675
vacancy_dynamics,0.07,10,mixed,0.4047144612401804,0.40400768639034024,1.4780675563207613,0.31965965251115824,0.47669150533403093,0.7145072568489998,0.4806752092173251
vacancy_dynamics,0.07,11,mixed,0.4633426146808592,0.409877778959953,1.479694787343744,0.42689928786900405,0.47464464491412706,0.7148663680829344,0.4840547399583632
vacancy_dynamics,0.07,12,mixed,0.4336768280056841,0.42830187893615224,1.4936635292921725,0.33778999508441265,0.4948973542905966,0.7162256776013413,0.4866738243782094
vacancy_dynamics,0.07,13,mixed,0.43709631377854563,0.3995179548051375,1.5265410603097977,0.33105757912399175,0.4838284823385024,0.7185069140354939,0.4889534579547634
vacancy_dynamics,0.07,14,mixed,0.4486689660579918,0.3960152306065309,1.5493571504347803,0.32295284565616633,0.49947812928538654,0.7197886076330194,0.48769708093608044
vacancy_dynamics,0.07,15,mixed,0.4747807205056954,0.4184451482053489,1.5786208452643469,0.31443210322149245,0.5355203194614024,0.7206434456391145,0.4903346763478014
vacancy_dynamics,0.07,16,mixed,0.4512488368677118,0.4125382303939391,1.5536966109426258,0.3052498247872461,0.5154939776640709,0.7200721675228241,0.4914673606519301
vacancy_dynamics,0.07,17,mixed,0.4334586883631782,0.4060422873854438,1.5057524141392864,0.29690331894925936,0.5202868492220948,0.7185760270085128,0.49008910963730595
vacancy_dynamics,0.08,2,mixed,0.486085985117073,0.47853128893750335,1.3907234305521587,0.3745570347336157,0.6391627768522625,0.7336822170546455,0.46975307632146734
vacancy_dynamics,0.08,3,mixed,0.43077752294751026,0.40741574651026874,1.4262568188816414,0.37328514698417914,0.5238659182129699,0.7188624762387656,0.46829968952267914
vacancy_dynamics,0.08,4,mixed,0.4408864561781489,0.41573686352203243,1.4568009039872751,0.37140157422348696,0.5283451413616245,0.7197157603582055,0.46705781282539827
vacancy_dynamics,0.08,5,mixed,0.4317143378017798,0.41394809724728854,1.4711306402571371,0.36893297129080677,0.5064287517140857,0.7177898722893963,0.46694132148086875
vacancy_dynamics,0.08,6,mixed,0.48192450222109046,0.4783612992995338,1.478250425976713,0.4539094593124937,0.5150129490264432,0.7177908868055515,0.4686346705208135
vacancy_dynamics,0.08,7,mixed,0.41954704131933873,0.4130705074274014,1.4773961933911552,0.3328926973197666,0.5078721028329758,0.716793612767904,0.47226310096317664
vacancy_dynamics,0.08,8,mixed,0.41049707141498165,0.38632744434500854,1.4791052448324011,0.3363015583912409,0.4871256889388091,0.7151500198907554,0.4746664955305596
vacancy_dynamics,0.08,9,mixed,0.4186361721644122,0.4642481086561279,1.473678303107023,0.33056559220067616,0.498650259368351,0.7147195670536849,0.47842722789152675
vacancy_dynamics,0.08,10,mixed,0.4047144612401804,0.40400768639034024,1.4780675563207613,0.31965965251115824,0.47669150533403093,0.7145072568489998,0.4806752092173251
vacancy_dynamics,0.08,11,mixed,0.4633426146808592,0.409877778959953,1.479694787343744,0.42689928786900405,0.47464464491412706,0.7148663680829344,0.4840547399583632
vacancy_dynamics,0.08,12,mixed,0.4336768280056841,0.42830187893615224,1.4936635292921725,0.33778999508441265,0.4948973542905966,0.7162256776013413,0.4866738243782094
vacancy_dynamics,0.08,13,mixed,0.43709631377854563,0.3995179548051375,1.5265410603097977,0.33105757912399175,0.4838284823385024,0.7185069140354939,0.4889534579547634
vacancy_dynamics,0.08,14,mixed,0.4486689660579918,0.3960152306065309,1.5493571504347803,0.32295284565616633,0.49947812928538654,0.7197886076330194,0.48769708093608044
vacancy_dynamics,0.08,15,mixed,0.4747807205056954,0.4184451482053489,1.5786208452643469,0.31443210322149245,0.5355203194614024,0.7206434456391145,0.4903346763478014
vacancy_dynamics,0.08,16,mixed,0.4512488368677118,0.4125382303939391,1.5536966109426258,0.3052498247872461,0.5154939776640709,0.7200721675228241,0.4914673606519301
vacancy_dynamics,0.08,17,mixed,0.4334586883631782,0.4060422873854438,1.5057524141392864,0.29690331894925936,0.5202868492220948,0.7185760270085128,0.49008910963730595
vacancy_dynamics,0.09,2,mixed,0.486085985117073,0.47853128893750335,1.3907234305521587,0.3745570347336157,0.6391627768522625,0.7336822170546455,0.46975307632146734
vacancy_dynamics,0.09,3,mixed,0.43077752294751026,0.40741574651026874,1.4262568188816414,0.37328514698417914,0.5238659182129699,0.7188624762387656,0.46829968952267914
vacancy_dynamics,0.09,4,mixed,0.4408864561781489,0.41573686352203243,1.4568009039872751,0.37140157422348696,0.5283451413616245,0.7197157603582055,0.46705781282539827
vacancy_dynamics,0.09,5,mixed,0.4317143378017798,0.41394809724728854,1.4711306402571371,0.36893297129080677,0.5064287517140857,0.7177898722893963,0.46694132148086875
vacancy_dynamics,0.09,6,mixed,0.48192450222109046,0.4783612992995338,1.478250425976713,0.4539094593124937,0.5150129490264432,0.7177908868055515,0.4686346705208135
vacancy_dynamics,0.09,7,mixed,0.41954704131933873,0.4130705074274014,1.4773961933911552,0.3328926973197666,0.5078721028329758,0.716793612767904,0.47226310096317664
vacancy_dynamics,0.09,8,mixed,0.41049707141498165,0.38632744434500854,1.4791052448324011,0.3363015583912409,0.4871256889388091,0.7151500198907554,0.4746664955305596
vacancy_dynamics,0.09,9,mixed,0.4186361721644122,0.4642481086561279,1.473678303107023,0.33056559220067616,0.498650259368351,0.7147195670536849,0.47842722789152675
vacancy_dynamics,0.09,10,mixed,0.4047144612401804,0.40400768639034024,1.4780675563207613,0.31965965251115824,0.47669150533403093,0.7145072568489998,0.4806752092173251
vacancy_dynamics,0.09,11,mixed,0.4633426146808592,0.409877778959953,1.479694787343744,0.42689928786900405,0.47464464491412706,0.7148663680829344,0.4840547399583632
vacancy_dynamics,0.09,12,mixed,0.4336768280056841,0.42830187893615224,1.4936635292921725,0.33778999508441265,0.4948973542905966,0.7162256776013413,0.4866738243782094
vacancy_dynamics,0.09,13,mixed,0.43709631377854563,0.3995179548051375,1.5265410603097977,0.33105757912399175,0.4838284823385024,0.7185069140354939,0.4889534579547634
vacancy_dynamics,0.09,14,mixed,0.4486689660579918,0.3960152306065309,1.5493571504347803,0.32295284565616633,0.49947812928538654,0.7197886076330194,0.48769708093608044
vacancy_dynamics,0.09,15,mixed,0.4747807205056954,0.4184451482053489,1.5786208452643469,0.31443210322149245,0.5355203194614024,0.7206434456391145,0.4903346763478014
vacancy_dynamics,0.09,16,mixed,0.4512488368677118,0.4125382303939391,1.5536966109426258,0.3052498247872461,0.5154939776640709,0.7200721675228241,0.4914673606519301
vacancy_dynamics,0.09,17,mixed,0.4334586883631782,0.4060422873854438,1.5057524141392864,0.29690331894925936,0.5202868492220948,0.7185760270085128,0.49008910963730595
vacancy_dynamics,0.1,2,mixed,0.486085985117073,0.47853128893750335,1.3907234305521587,0.3745570347336157,0.6391627768522625,0.7336822170546455,0.46975307632146734
vacancy_dynamics,0.1,3,mixed,0.43077752294751026,0.40741574651026874,1.4262568188816414,0.37328514698417914,0.5238659182129699,0.7188624762387656,0.46829968952267914
vacancy_dynamics,0.1,4,mixed,0.4408864561781489,0.41573686352203243,1.4568009039872751,0.37140157422348696,0.5283451413616245,0.7197157603582055,0.46705781282539827
vacancy_dynamics,0.1,5,mixed,0.4317143378017798,0.41394809724728854,1.4711306402571371,0.36893297129080677,0.5064287517140857,0.7177898722893963,0.46694132148086875
vacancy_dynamics,0.1,6,mixed,0.48192450222109046,0.4783612992995338,1.478250425976713,0.4539094593124937,0.5150129490264432,0.7177908868055515,0.4686346705208135
vacancy_dynamics,0.1,7,mixed,0.41954704131933873,0.4130705074274014,1.4773961933911552,0.3328926973197666,0.5078721028329758,0.716793612767904,0.47226310096317664
vacancy_dynamics,0.1,8,mixed,0.41049707141498165,0.38632744434500854,1.4791052448324011,0.3363015583912409,0.4871256889388091,0.7151500198907554,0.4746664955305596
vacancy_dynamics,0.1,9,mixed,0.4186361721644122,0.4642481086561279,1.473678303107023,0.33056559220067616,0.498650259368351,0.7147195670536849,0.47842722789152675
