experiment,threshold,regime,peak_C_A,peak_t_A,peak_C_B,peak_t_B,final_C_A,mean_C_A,mean_C_B,var_C_A,var_C_B,lag1_ac_C_A,lag1_ac_C_B,mapping_agree
heterogeneous_thresholds,0.63,segregated,1.0904468954937763,16,1.100669224723113,16,1.088720953620515,0.8289424486928267,0.8336065266849162,0.04771419494154597,0.04851871589607959,0.9443540433035105,0.941110955355446,True
heterogeneous_thresholds,0.64,segregated,1.1059230831747402,17,1.098924699293569,17,1.1059230831747402,0.7847204337280023,0.7797387571420333,0.04957915728432779,0.04823426708063439,0.9475886359040572,0.9476303953739471,True
heterogeneous_thresholds,0.65,segregated,1.081508326395014,17,1.0784200485506275,17,1.081508326395014,0.7247331280737621,0.7279959115341366,0.04794746414427918,0.04514749087798451,0.9576861849454819,0.9559279593435296,True
heterogeneous_thresholds,0.66,segregated,1.0381565173215865,17,1.027984258796635,17,1.0381565173215865,0.6934054460836431,0.6854056214669246,0.04073419682179741,0.03784503707130045,0.9407967793558389,0.9371890913968566,True
heterogeneous_thresholds,0.67,segregated,0.8906823838766915,17,0.8713527521766021,17,0.8906823838766915,0.625515974660111,0.6264596891306115,0.027125997761375767,0.025528615938830337,0.9361386156583706,0.9374242066802884,True
heterogeneous_thresholds,0.68,segregated,0.6992770932644661,10,0.7087880440065282,10,0.6656264761678956,0.5533394675851762,0.5562723688974293,0.027273031480709413,0.02844358430204825,0.9858081196658999,0.9816836653857761,True
heterogeneous_thresholds,0.69,segregated,0.712248615540714,12,0.720326452801623,12,0.6223443452862423,0.5337851584676627,0.5314456623973145,0.036178333933631575,0.03707831932137845,0.9865280443753877,0.9881053899663426,True
heterogeneous_thresholds,0.7,segregated,0.7195188962904764,17,0.7085892397851922,15,0.7195188962904764,0.49814804815856584,0.4865438029634695,0.043331570516451035,0.039736541354491485,0.9962751432945643,0.9971928322481413,True
heterogeneous_thresholds,0.71,segregated,0.6876438648163986,17,0.6721581499674766,17,0.6876438648163986,0.4191891070351326,0.41878304752195283,0.03761390361860879,0.03662112000008313,0.9969332786810124,0.9979044427961757,True
heterogeneous_thresholds,0.72,segregated,0.4759068577821514,17,0.46774467201392794,17,0.4759068577821514,0.27608751783198543,0.2627803290546278,0.013226401281787967,0.012606232233459884,0.9965086891747902,0.9979341459453794,True
heterogeneous_thresholds,0.73,segregated,0.32224392070309776,17,0.3059429379560398,17,0.32224392070309776,0.18677096707746418,0.1855990667377995,0.005139596189943295,0.004476633874472977,0.9970481954502676,0.9974561323104622,True
heterogeneous_thresholds,0.74,segregated,0.18161843615914014,17,0.1799964948879447,17,0.18161843615914014,0.1296137397421485,0.1256888990148253,0.0011885399491080096,0.0009289683338369424,0.9885072363474408,0.9921125682980991,True
heterogeneous_thresholds,0.75,segregated,0.12434596426827113,17,0.11641843468233588,17,0.12434596426827113,0.09670141810448782,0.09402241007091819,0.0003970223201879191,0.00035195196727958524,0.9866352113701637,0.9930564915016258,True
heterogeneous_thresholds,0.76,segregated,0.09013056689390872,17,0.09252905132335235,17,0.09013056689390872,0.07855106792042467,0.07905529549258428,7.461789553035423e-05,9.901020889697702e-05,0.9695202818959292,0.9776640689789063,True
heterogeneous_thresholds,0.77,segregated,0.07647044103443433,15,0.07401067893156694,15,0.07376518992228928,0.0663918870336154,0.0638680821183917,5.024984838013898e-05,4.46753774424364e-05,0.9689300231025864,0.9480127673152347,True
heterogeneous_thresholds,0.78,segregated,0.05629446690522176,17,0.054006868106162474,15,0.05629446690522176,0.05352525615816209,0.05163387274054529,7.144545581247169e-06,6.52155220692911e-06,0.903637937120813,0.8875633274900584,True
heterogeneous_thresholds,0.79,segregated,0.04969023789725092,15,0.04827479455174617,14,0.04837498329056328,0.046452543764865906,0.04610313036145352,3.817311844308241e-06,2.103776719497957e-06,0.7900638039430401,0.8877682069527616,True
