mean_H,std_H,op_up,op_dn,mi1,decay,tcomp,gzip,w_H,w_OP_s,w_OP_t,w_T,w_G,score,T,seed,magnetisation
0.533163,0.143125,0.50788,0.475104,0.1676,0.111097,0.770967,0.088496,1.0,0.0,0.74998,0.877116,0.973879,0.640637,2.225,4,0.407783
0.516328,0.12929,0.404393,0.463476,0.028607,0.028569,0.777939,0.086895,1.0,0.0,0.077473,0.835649,0.966233,0.062554,2.225,5,0.688672
0.504896,0.119999,0.432145,0.456135,0.198436,0.05139,0.787896,0.08585,1.0,0.0,0.455435,0.769614,0.960745,0.33675,2.225,6,0.40998
0.544727,0.153781,0.535337,0.482486,0.140999,0.044653,0.760288,0.089038,1.0,0.0,0.371896,0.930839,0.976254,0.337955,2.225,7,0.420918
0.513246,0.134223,0.45033,0.459293,0.075072,0.060127,0.781636,0.086138,1.0,0.0,0.341908,0.811963,0.962296,0.26715,2.225,8,0.628389
0.526177,0.126925,0.454414,0.470597,0.194179,0.076363,0.774971,0.087783,1.0,0.0,0.617276,0.853852,0.970591,0.511562,2.225,9,0.341133
0.517145,0.136445,0.374949,0.461512,3.5e-05,2.8e-05,0.773994,0.085898,1.0,0.0,0.0,0.859667,0.96101,0.0,2.225,10,0.743662
0.543012,0.154878,0.567927,0.48183,0.19163,0.108313,0.75687,0.089233,1.0,0.0,0.760686,0.945155,0.977083,0.702489,2.225,11,0.199395
0.527749,0.130198,0.496857,0.471718,0.212425,0.085612,0.768145,0.088057,1.0,0.0,0.674698,0.89255,0.971874,0.585265,2.225,12,0.203447
0.530447,0.132238,0.451318,0.473263,0.070502,0.053734,0.770879,0.087866,1.0,0.0,0.29829,0.87761,0.970984,0.254186,2.225,13,0.608848
0.543288,0.149894,0.552247,0.483534,0.203188,0.119232,0.759111,0.0896,1.0,0.0,0.803208,0.935936,0.978599,0.735662,2.225,14,0.042627
0.523916,0.133373,0.474288,0.467522,0.147882,0.088054,0.773335,0.087192,1.0,0.0,0.6369,0.863542,0.967725,0.532239,2.225,15,0.474639
0.535129,0.144242,0.505524,0.474386,0.124528,0.107955,0.762964,0.087676,1.0,0.0,0.671662,0.918612,0.970079,0.598535,2.225,16,0.476553
0.54332,0.146201,0.522151,0.482375,0.146933,0.107663,0.763716,0.089092,1.0,0.0,0.712314,0.91502,0.976483,0.636454,2.225,17,0.424502
0.523287,0.125404,0.447813,0.469441,0.131879,0.074312,0.776138,0.087578,1.0,0.0,0.546774,0.846789,0.969611,0.448932,2.225,18,0.514912
0.519702,0.127692,0.470362,0.46615,0.205985,0.111624,0.776553,0.087202,1.0,0.0,0.780474,0.844248,0.967774,0.637679,2.225,19,0.298789
0.543202,0.142777,0.535679,0.48145,0.179242,0.069977,0.760522,0.08897,1.0,0.0,0.571603,0.929803,0.97596,0.518701,2.23,0,0.296191
0.552293,0.150871,0.473468,0.489442,0.00495,0.00491,0.755527,0.090161,1.0,0.0,0.002426,0.950364,0.980826,0.002262,2.23,1,0.697295
0.54545,0.145778,0.556238,0.483343,0.208457,0.12276,0.758481,0.088623,1.0,0.0,0.816238,0.938592,0.974445,0.746536,2.23,2,0.016133
0.533958,0.143231,0.479307,0.474666,0.092347,0.063492,0.764077,0.088091,1.0,0.0,0.408459,0.913271,0.972033,0.362601,2.23,3,0.548799
0.545131,0.147348,0.564055,0.484843,0.211312,0.107404,0.759678,0.090063,1.0,0.0,0.768204,0.933504,0.980447,0.703099,2.23,4,0.023311
0.532612,0.141874,0.520823,0.475754,0.210389,0.158769,0.761968,0.088721,1.0,0.0,0.892823,0.923265,0.974876,0.803603,2.23,5,0.125684
0.520408,0.138854,0.507849,0.466646,0.22766,0.118593,0.773359,0.087378,1.0,0.0,0.812023,0.8634,0.968639,0.679113,2.23,6,0.157402
0.549949,0.14755,0.558359,0.487858,0.206389,0.030244,0.761001,0.09002,1.0,0.0,0.284231,0.927667,0.980275,0.258471,2.23,7,0.088818
0.515256,0.128588,0.485649,0.461329,0.194614,0.138103,0.773081,0.086543,1.0,0.0,0.84595,0.865024,0.96443,0.705738,2.23,8,0.322578
0.530019,0.13093,0.505449,0.473834,0.20823,0.100861,0.764331,0.088174,1.0,0.0,0.741774,0.912032,0.972416,0.657861,2.23,9,0.177676
0.509961,0.124164,0.447129,0.458585,0.192965,0.059955,0.776665,0.086411,1.0,0.0,0.514564,0.843558,0.963742,0.418326,2.23,10,0.360254
0.538767,0.146205,0.412593,0.480701,0.000106,7.2e-05,0.764829,0.089219,1.0,0.0,1e-06,0.909581,0.977021,1e-06,2.23,11,0.734922
0.540641,0.14094,0.54282,0.480672,0.192386,0.156508,0.755103,0.089175,1.0,0.0,0.877973,0.951963,0.976836,0.816436,2.23,12,0.189072
0.53991,0.144166,0.514205,0.480417,0.116478,0.1156,0.757407,0.088765,1.0,0.0,0.674306,0.943005,0.975069,0.620021,2.23,13,0.475195
0.547049,0.144384,0.409051,0.487435,8e-06,7e-06,0.763623,0.090137,1.0,0.0,0.0,0.915467,0.980731,0.0,2.23,14,0.73084
0.535683,0.137419,0.496654,0.477287,0.169841,0.074641,0.767036,0.088442,1.0,0.0,0.591988,0.89838,0.973638,0.51781,2.23,15,0.386367
0.541991,0.136609,0.535184,0.480068,0.156182,0.132756,0.756636,0.088872,1.0,0.0,0.795437,0.946081,0.975538,0.734139,2.23,16,0.353594
0.553557,0.146019,0.466735,0.490495,0.027035,0.026219,0.755952,0.090381,1.0,0.0,0.067663,0.948742,0.981665,0.063018,2.23,17,0.645186
0.538769,0.138853,0.528414,0.480521,0.183287,0.112337,0.760103,0.08915,1.0,0.0,0.768387,0.931654,0.976732,0.699214,2.23,18,0.277656
0.528142,0.13125,0.503877,0.473429,0.225401,0.116082,0.77061,0.087861,1.0,0.0,0.803401,0.879111,0.970961,0.685769,2.23,19,0.100537
0.554941,0.146751,0.524849,0.490597,0.096489,0.085062,0.750581,0.090342,1.0,0.0,0.516088,0.967449,0.981517,0.490061,2.235,0,0.502539
0.551518,0.147122,0.569271,0.489716,0.195252,0.130632,0.751353,0.090308,1.0,0.0,0.829252,0.965007,0.981387,0.78534,2.235,1,0.091514
0.550467,0.143057,0.553083,0.488252,0.178018,0.121991,0.754336,0.089487,1.0,0.0,0.793207,0.954785,0.978139,0.740787,2.235,2,0.257061
0.549226,0.153833,0.578274,0.485381,0.192043,0.156723,0.751309,0.089453,1.0,0.0,0.878044,0.965149,0.977998,0.828798,2.235,3,0.101094
0.544654,0.137515,0.436273,0.485594,0.022381,0.022379,0.767192,0.090269,1.0,0.0,0.04846,0.897566,0.981238,0.04268,2.235,4,0.674922
0.543042,0.130437,0.513198,0.484524,0.205275,0.125757,0.756606,0.089277,1.0,0.0,0.822814,0.946197,0.977267,0.760845,2.235,5,0.039131
0.541678,0.142446,0.547869,0.482287,0.213973,0.087995,0.76001,0.089253,1.0,0.0,0.687092,0.93206,0.977165,0.625787,2.235,6,0.015723
0.560675,0.139654,0.507953,0.496691,0.047178,0.037723,0.75248,0.091274,1.0,0.0,0.1584,0.961287,0.984888,0.149966,2.235,7,0.605342
0.540338,0.142143,0.535632,0.479853,0.193704,0.076022,0.765127,0.088794,1.0,0.0,0.615107,0.908102,0.975198,0.544725,2.235,8,0.265537
0.538795,0.139755,0.530958,0.480617,0.172302,0.088162,0.766104,0.089229,1.0,0.0,0.663542,0.90318,0.977062,0.585551,2.235,9,0.36126
0.530287,0.144453,0.438317,0.472037,0.011751,0.011741,0.764375,0.087612,1.0,0.0,0.013671,0.911817,0.969775,0.012089,2.235,10,0.691162
0.549723,0.147373,0.461622,0.489716,0.021158,0.020739,0.754087,0.090503,1.0,0.0,0.042626,0.955685,0.982123,0.040008,2.235,11,0.653135
0.54644,0.146214,0.491183,0.48633,0.028821,0.028761,0.756821,0.09001,1.0,0.0,0.078517,0.945348,0.980237,0.072759,2.235,12,0.646006
0.536867,0.14167,0.526386,0.479393,0.193107,0.16349,0.75916,0.089165,1.0,0.0,0.888592,0.935728,0.976794,0.812185,2.235,13,0.221035
0.571733,0.158377,0.587685,0.50469,0.131377,0.08004,0.739292,0.092378,1.0,0.0,0.574737,0.993277,0.988448,0.564279,2.235,14,0.340234
0.543193,0.146217,0.550091,0.482396,0.189349,0.138275,0.755259,0.089648,1.0,0.0,0.842491,0.951378,0.978797,0.784532,2.235,15,0.213203
0.559984,0.150857,0.544597,0.493906,0.069727,0.061698,0.745918,0.090371,1.0,0.0,0.330856,0.980399,0.981628,0.318412,2.235,16,0.541846
0.551141,0.14198,0.531618,0.490352,0.154029,0.138996,0.755259,0.090806,1.0,0.0,0.805592,0.951378,0.983235,0.753573,2.235,17,0.367031
0.561205,0.151351,0.597112,0.49647,0.16813,0.15405,0.734375,0.091079,1.0,0.0,0.851115,0.998506,0.98421,0.836424,2.235,18,0.067305
0.534359,0.125902,0.513623,0.478958,0.222184,0.12198,0.770171,0.088804,1.0,0.0,0.820088,0.881553,0.97524,0.705051,2.235,19,0.097285
0.57474,0.15747,0.624159,0.505404,0.162413,0.121612,0.734326,0.092432,1.0,0.0,0.775802,0.998539,0.988609,0.765844,2.24,0,0.14876
0.557565,0.145811,0.535689,0.495167,0.115845,0.039803,0.752759,0.091167,1.0,0.0,0.310377,0.960342,0.984517,0.293453,2.24,1,0.46668
0.550759,0.140385,0.507953,0.488629,0.078708,0.052301,0.757964,0.089697,1.0,0.0,0.315255,0.940737,0.978994,0.290343,2.24,2,0.560479
0.558656,0.161411,0.580546,0.493295,0.151416,0.117515,0.740371,0.090586,1.0,0.0,0.749663,0.991632,0.982431,0.73033,2.24,3,0.27959
0.565075,0.150887,0.588998,0.500452,0.184499,0.134393,0.743916,0.091978,1.0,0.0,0.830091,0.984985,0.987211,0.80717,2.24,4,0.020205
0.554216,0.143185,0.544893,0.492461,0.15101,0.127925,0.752134,0.090737,1.0,0.0,0.776613,0.962449,0.982987,0.734735,2.24,5,0.354121
0.546119,0.140104,0.509626,0.485979,0.144116,0.116158,0.7579,0.089722,1.0,0.0,0.734412,0.940997,0.979093,0.676632,2.24,6,0.418066
0.576574,0.149936,0.582654,0.508803,0.109584,0.090504,0.735659,0.092798,1.0,0.0,0.574274,0.997501,0.989679,0.566927,2.24,7,0.399248
0.55534,0.153277,0.597189,0.490772,0.201949,0.095384,0.755225,0.090137,1.0,0.0,0.715843,0.951506,0.980731,0.668004,2.24,8,0.025088
0.544673,0.138081,0.49667,0.485975,0.092911,0.081577,0.760483,0.09019,1.0,0.0,0.491237,0.929976,0.980938,0.448131,2.24,9,0.540459
0.55284,0.154743,0.569741,0.488968,0.185599,0.12815,0.750825,0.089873,1.0,0.0,0.816017,0.966686,0.979698,0.772817,2.24,10,0.142793
0.555139,0.146249,0.573324,0.494944,0.181937,0.103936,0.744946,0.091772,1.0,0.0,0.737799,0.982699,0.986553,0.715285,2.24,11,0.116133
0.561416,0.152057,0.597964,0.497266,0.191483,0.157322,0.747773,0.09145,1.0,0.0,0.878531,0.975623,0.985487,0.844675,2.24,12,0.037236
0.55704,0.143062,0.553092,0.493903,0.199893,0.037564,0.756357,0.090728,1.0,0.0,0.345973,0.947172,0.982951,0.322109,2.24,13,0.119717
0.57718,0.158179,0.615993,0.51003,0.143731,0.059451,0.738091,0.093164,1.0,0.0,0.47617,0.994899,0.990698,0.469334,2.24,14,0.280752
0.547207,0.13692,0.533618,0.48687,0.164767,0.142834,0.751577,0.090161,1.0,0.0,0.82763,0.964281,0.980826,0.782765,2.24,15,0.309482
0.586428,0.159069,0.625628,0.511966,0.138449,0.107419,0.722681,0.09272,1.0,0.0,0.697655,0.995823,0.989456,0.687415,2.24,16,0.204619
0.57771,0.160818,0.621969,0.510538,0.174852,0.116961,0.738892,0.093252,1.0,0.0,0.775693,0.993842,0.990934,0.763928,2.24,17,0.023369
0.557411,0.143727,0.564916,0.495691,0.171471,0.13174,0.745771,0.091475,1.0,0.0,0.811763,0.980755,0.985569,0.784651,2.24,18,0.213076
0.548655,0.139658,0.557167,0.489554,0.197489,0.165405,0.754136,0.090337,1.0,0.0,0.894288,0.95551,0.981498,0.838691,2.24,19,0.05418
0.570103,0.142382,0.555695,0.50353,0.157568,0.148172,0.736372,0.09229,1.0,0.0,0.827774,0.996833,0.988182,0.815401,2.245,0,0.203662
0.565506,0.148158,0.606912,0.501665,0.175983,0.148444,0.74417,0.092354,1.0,0.0,0.8504,0.984436,0.988374,0.827432,2.245,1,0.183545
0.582911,0.165395,0.642374,0.511715,0.164386,0.109292,0.731499,0.092866,1.0,0.0,0.740499,0.999824,0.989873,0.732872,2.245,2,0.037041
0.57272,0.16605,0.611932,0.504806,0.128032,0.10567,0.721592,0.092271,1.0,0.0,0.671891,0.994492,0.988122,0.660253,2.245,3,0.254004
0.565024,0.13918,0.565295,0.501524,0.189969,0.121185,0.748008,0.092607,1.0,0.0,0.800572,0.974984,0.989129,0.772059,2.245,4,0.073545
0.576105,0.151877,0.604002,0.508489,0.160306,0.11998,0.729946,0.092837,1.0,0.0,0.76868,1.0,0.989791,0.760832,2.245,5,0.105762
0.554414,0.141756,0.556665,0.493905,0.190016,0.077938,0.756465,0.090962,1.0,0.0,0.62381,0.946752,0.983795,0.581023,2.245,6,0.209902
0.582644,0.148429,0.562746,0.513439,0.06943,0.04084,0.732627,0.093359,1.0,0.0,0.232551,0.999461,0.991219,0.230384,2.245,7,0.504561
0.562982,0.141961,0.503677,0.497414,0.067226,0.042826,0.754556,0.091094,1.0,0.0,0.236853,0.953984,0.984261,0.222398,2.245,8,0.571182
0.560595,0.143816,0.570738,0.497567,0.188601,0.130964,0.749131,0.092031,1.0,0.0,0.825316,0.971812,0.98738,0.79193,2.245,9,0.096289
0.564494,0.169374,0.619109,0.496074,0.166443,0.146838,0.734766,0.090615,1.0,0.0,0.837048,0.998227,0.982539,0.820975,2.245,10,0.094492
0.574896,0.153042,0.599726,0.508302,0.173337,0.056704,0.738608,0.092954,1.0,0.0,0.48211,0.994227,0.99012,0.474591,2.245,11,0.094355
0.57494,0.156629,0.614515,0.50786,0.130241,0.095107,0.734351,0.093203,1.0,0.0,0.638363,0.998522,0.990803,0.631558,2.245,12,0.337617
0.579932,0.158709,0.613683,0.508613,0.158492,0.128002,0.729761,0.092554,1.0,0.0,0.787428,0.999996,0.988972,0.778741,2.245,13,0.125381
0.586085,0.154211,0.630939,0.516914,0.165904,0.078784,0.734116,0.094312,1.0,0.0,0.611237,0.998677,0.993549,0.606491,2.245,14,0.061094
0.578979,0.155496,0.607199,0.508963,0.163287,0.142452,0.728252,0.092554,1.0,0.0,0.825055,0.999761,0.988972,0.815762,2.245,15,0.06918
0.590214,0.15791,0.616396,0.515894,0.117931,0.104625,0.726206,0.093296,1.0,0.0,0.645526,0.998876,0.991051,0.639031,2.245,16,0.325234
0.569519,0.152923,0.595692,0.503774,0.175173,0.114108,0.74042,0.092563,1.0,0.0,0.767172,0.991553,0.989001,0.752324,2.245,17,0.111748
0.58047,0.151502,0.624253,0.511702,0.167928,0.092797,0.734775,0.093638,1.0,0.0,0.680592,0.99822,0.991937,0.673902,2.245,18,0.083965
0.552408,0.13937,0.523188,0.492559,0.092691,0.091659,0.743647,0.091318,1.0,0.0,0.528109,0.985554,0.985039,0.512693,2.245,19,0.478721
0.573442,0.141523,0.569025,0.507627,0.171422,0.135412,0.73667,0.092832,1.0,0.0,0.820039,0.99653,0.989777,0.808839,2.25,0,0.064424
0.576027,0.143198,0.513695,0.509132,0.030016,0.029554,0.737773,0.092852,1.0,0.0,0.083713,0.99529,0.989832,0.082472,2.25,1,0.610234
0.580681,0.14661,0.609197,0.511916,0.16814,0.146601,0.736426,0.093447,1.0,0.0,0.838632,0.996779,0.991449,0.828783,2.25,2,0.120342
0.56598,0.155281,0.568963,0.501092,0.09914,0.095582,0.731465,0.092002,1.0,0.0,0.562713,0.999832,0.987288,0.555467,2.25,3,0.420264
0.576705,0.142982,0.575942,0.511789,0.172921,0.115203,0.741362,0.094087,1.0,0.0,0.768471,0.989965,0.993031,0.755458,2.25,4,0.143535
0.565012,0.129716,0.486878,0.502636,0.076788,0.038593,0.752271,0.092163,1.0,0.0,0.237516,0.961993,0.987792,0.225699,2.25,5,0.545625
0.56501,0.146908,0.540567,0.501421,0.129503,0.067136,0.747319,0.092222,1.0,0.0,0.504106,0.976838,0.987972,0.486508,2.25,6,0.405479
0.592346,0.160772,0.64108,0.520093,0.152591,0.146683,0.722998,0.094185,1.0,0.0,0.817813,0.996177,0.993259,0.809195,2.25,7,0.012979
0.574992,0.153968,0.606782,0.506111,0.159254,0.100801,0.734517,0.09251,1.0,0.0,0.704156,0.998408,0.988842,0.69519,2.25,8,0.180576
0.573275,0.152561,0.553867,0.507657,0.098976,0.097123,0.740513,0.093003,1.0,0.0,0.567375,0.991403,0.990256,0.557016,2.25,9,0.453945
0.572024,0.154044,0.592009,0.503594,0.1365,0.100176,0.737461,0.091665,1.0,0.0,0.668981,0.995661,0.986202,0.656887,2.25,10,0.318594
0.591569,0.155888,0.624447,0.520907,0.163474,0.024653,0.732373,0.094746,1.0,0.0,0.223949,0.99956,0.994495,0.222618,2.25,11,0.054082
0.580172,0.137445,0.574644,0.512551,0.156612,0.116447,0.730303,0.093784,1.0,0.0,0.753736,0.999993,0.992302,0.747929,2.25,12,0.140879
0.577806,0.155962,0.618616,0.508663,0.137244,0.131184,0.720601,0.093042,1.0,0.0,0.760319,0.993122,0.990364,0.747813,2.25,13,0.175898
0.591561,0.14999,0.613474,0.522145,0.163722,0.109514,0.731987,0.095181,1.0,0.0,0.740504,0.999692,0.995366,0.736845,2.25,14,0.032178
0.58599,0.151037,0.618472,0.514007,0.145092,0.083496,0.726694,0.093501,1.0,0.0,0.612001,0.999147,0.991588,0.606335,2.25,15,0.21418
0.599993,0.152994,0.650646,0.52413,0.139676,0.112575,0.723555,0.094653,1.0,0.0,0.716177,0.99676,0.994299,0.709787,2.25,16,0.203926
0.589198,0.151175,0.587214,0.519887,0.142951,0.050453,0.737217,0.094756,1.0,0.0,0.41518,0.995939,0.994515,0.411226,2.25,17,0.300283
0.584548,0.154744,0.606995,0.514422,0.108157,0.107823,0.728486,0.093872,1.0,0.0,0.629103,0.999821,0.992518,0.624284,2.25,18,0.385312
0.575139,0.148485,0.601267,0.510009,0.166435,0.131549,0.735737,0.09353,1.0,0.0,0.805755,0.997432,0.991663,0.796986,2.25,19,0.089561
0.597698,0.150566,0.624578,0.524003,0.120882,0.104487,0.706987,0.095215,1.0,0.0,0.652171,0.95947,0.995431,0.62288,2.255,0,0.160713
0.594948,0.154126,0.627663,0.524415,0.152582,0.112668,0.728022,0.095649,1.0,0.0,0.736753,0.999695,0.996222,0.733745,2.255,1,0.144258
0.607264,0.169869,0.641645,0.530028,0.077941,0.077791,0.705947,0.095312,1.0,0.0,0.425019,0.955808,0.995615,0.404455,2.255,2,0.382871
0.590334,0.161032,0.64433,0.518466,0.131427,0.130664,0.709355,0.09416,1.0,0.0,0.747165,0.967252,0.993202,0.717784,2.255,3,0.093291
0.595236,0.149174,0.620794,0.524284,0.156829,0.137033,0.726904,0.095317,1.0,0.0,0.805614,0.999252,0.995624,0.801488,2.255,4,0.07082
0.604588,0.158834,0.658668,0.531027,0.134005,0.116507,0.71188,0.096108,1.0,0.0,0.717122,0.974675,0.996976,0.696847,2.255,5,0.114541
0.591619,0.167988,0.659992,0.520678,0.148447,0.12719,0.720776,0.094795,1.0,0.0,0.770849,0.993376,0.994596,0.761604,2.255,6,0.055098
0.606414,0.158899,0.638306,0.531271,0.142685,0.123472,0.717285,0.095869,1.0,0.0,0.751968,0.987449,0.996593,0.740001,2.255,7,0.05248
0.579599,0.147318,0.578053,0.510832,0.171369,0.08636,0.736006,0.093062,1.0,0.0,0.654198,0.997186,0.990418,0.646106,2.255,8,0.062178
0.578631,0.14869,0.583066,0.513668,0.127662,0.091304,0.740864,0.094272,1.0,0.0,0.618233,0.990821,0.993461,0.608552,2.255,9,0.380566
0.579485,0.162078,0.625897,0.510201,0.160691,0.125734,0.730151,0.092446,1.0,0.0,0.784601,0.999998,0.988653,0.775697,2.255,10,0.032305
0.592484,0.159131,0.632881,0.522426,0.141128,0.076599,0.72167,0.095161,1.0,0.0,0.572247,0.994594,0.995328,0.566494,2.255,11,0.162451
0.599521,0.149964,0.607061,0.526368,0.142363,0.104702,0.723359,0.095581,1.0,0.0,0.695052,0.996561,0.996102,0.689962,2.255,12,0.179336
0.589592,0.161054,0.620563,0.517037,0.115111,0.097512,0.723574,0.094033,1.0,0.0,0.614366,0.996779,0.992905,0.608043,2.255,13,0.329521
0.608043,0.150494,0.630342,0.535799,0.131535,0.11377,0.708018,0.096973,1.0,0.0,0.704303,0.962952,0.998169,0.676968,2.255,14,0.036006
0.591262,0.145823,0.624168,0.520912,0.162934,0.132923,0.729346,0.094668,1.0,0.0,0.804722,0.999967,0.99433,0.800133,2.255,15,0.028359
0.605011,0.146951,0.647151,0.528924,0.144609,0.128301,0.716992,0.095391,1.0,0.0,0.767199,0.986868,0.99576,0.753914,2.255,16,0.025889
0.60821,0.168658,0.667559,0.532442,0.138628,0.133257,0.712915,0.096094,1.0,0.0,0.767536,0.977454,0.996953,0.747945,2.255,17,0.07667
0.607537,0.165912,0.669242,0.531516,0.131393,0.121401,0.716758,0.095996,1.0,0.0,0.724988,0.986394,0.996799,0.712834,2.255,18,0.195391
0.580504,0.15229,0.607496,0.515382,0.135325,0.121988,0.725137,0.09459,1.0,0.0,0.734512,0.998154,0.994163,0.728877,2.255,19,0.233809
0.617348,0.168019,0.677346,0.538337,0.087473,0.087208,0.693535,0.097012,1.0,0.0,0.494347,0.901332,0.998216,0.444776,2.26,0,0.282119
0.616163,0.163703,0.676793,0.540118,0.132703,0.114549,0.708643,0.097187,1.0,0.0,0.708934,0.964992,0.998419,0.683034,2.26,1,0.036621
0.615222,0.166084,0.672157,0.537335,0.112559,0.111156,0.698066,0.096665,1.0,0.0,0.651339,0.923423,0.997778,0.600125,2.26,2,0.154482
0.600572,0.16115,0.64764,0.526713,0.120607,0.100118,0.71293,0.095317,1.0,0.0,0.636725,0.977492,0.995624,0.61967,2.26,3,0.221895
0.615028,0.163757,0.671614,0.538054,0.127828,0.125533,0.710576,0.096685,1.0,0.0,0.727427,0.970955,0.997804,0.704748,2.26,4,0.170947
0.597999,0.162459,0.657211,0.527017,0.120483,0.120226,0.705615,0.096216,1.0,0.0,0.696778,0.954608,0.99714,0.663248,2.26,5,0.15749
0.583806,0.147264,0.612582,0.517789,0.160802,0.124321,0.72811,0.094858,1.0,0.0,0.781085,0.999721,0.994727,0.77675,2.26,6,0.080781
0.609952,0.170661,0.681108,0.532991,0.138348,0.135748,0.711709,0.096313,1.0,0.0,0.772225,0.974201,0.997286,0.75026,2.26,7,0.037861
0.588386,0.15142,0.615776,0.517533,0.151828,0.104356,0.728184,0.094038,1.0,0.0,0.707906,0.999742,0.992916,0.70271,2.26,8,0.159287
0.596678,0.154403,0.627258,0.526705,0.155442,0.107693,0.724556,0.095928,1.0,0.0,0.724348,0.997687,0.996689,0.72028,2.26,9,0.027812
0.605753,0.167784,0.674336,0.527332,0.12822,0.116718,0.709966,0.094595,1.0,0.0,0.705684,0.96913,0.994174,0.679915,2.26,10,0.135381
0.611754,0.160424,0.6377,0.53673,0.09034,0.087014,0.706855,0.097207,1.0,0.0,0.503604,0.959014,0.998441,0.482211,2.26,11,0.340371
0.61177,0.153513,0.638988,0.5373,0.135002,0.119259,0.711035,0.097451,1.0,0.0,0.726673,0.972292,0.998702,0.705621,2.26,12,0.082217
0.585516,0.155676,0.615621,0.516292,0.14256,0.126296,0.721465,0.09439,1.0,0.0,0.758819,0.994325,0.993725,0.749778,2.26,13,0.146904
0.618784,0.154849,0.659135,0.543308,0.123574,0.117595,0.704048,0.097593,1.0,0.0,0.697481,0.948742,0.998842,0.660963,2.26,14,0.101934
