mean_H,std_H,op_up,op_dn,mi1,decay,tcomp,gzip,w_H,w_OP_s,w_OP_t,w_T,w_G,score,T,seed,magnetisation
0.597608,0.028039,0.056174,0.514395,0.00013,0.00013,0.750091,0.09272,1.134032,0.0,2e-06,0.968958,0.989456,2e-06,2.24,11,0.709117
0.710777,0.167849,0.376385,0.57093,0.048921,0.02393,0.731323,0.094863,1.0,0.0,0.106518,0.999863,0.994737,0.105943,2.24,12,0.55059
0.601732,0.02992,0.015124,0.517232,0.00014,0.00014,0.748119,0.09299,1.081358,0.0,2e-06,0.974677,0.99022,2e-06,2.24,13,0.705794
0.604453,0.03806,0.037414,0.518044,0.000615,0.000611,0.749201,0.092716,1.004964,0.0,3.8e-05,0.971607,0.989446,3.6e-05,2.24,14,0.703199
0.602528,0.035862,0.047097,0.517427,0.00029,0.000288,0.748525,0.092898,1.011695,0.0,8e-06,0.973546,0.989964,8e-06,2.24,15,0.704858
0.598121,0.034466,0.026913,0.51506,0.000107,0.000107,0.749433,0.092765,1.019386,0.0,1e-06,0.970929,0.989585,1e-06,2.24,16,0.708414
0.598511,0.035039,0.072868,0.515352,0.00016,0.000157,0.749869,0.092848,1.015815,0.0,3e-06,0.969627,0.989823,2e-06,2.24,17,0.708088
0.593744,0.029785,0.056174,0.512854,9.9e-05,9.9e-05,0.751992,0.092782,1.084478,0.0,1e-06,0.962919,0.989633,1e-06,2.24,18,0.712059
0.602538,0.037814,0.047086,0.517765,0.000345,0.000345,0.74896,0.092952,1.005483,0.0,1.2e-05,0.972307,0.990114,1.2e-05,2.24,19,0.704727
0.621963,0.037437,0.0,0.53069,0.000447,0.000444,0.738947,0.094266,1.006377,0.0,2e-05,0.993766,0.993446,2e-05,2.245,0,0.689113
0.616877,0.03354,0.0,0.527657,0.000253,0.000251,0.740666,0.094087,1.026658,0.0,6e-06,0.991152,0.993032,6e-06,2.245,1,0.693485
0.613186,0.033451,0.0269,0.525802,0.000101,0.000101,0.741011,0.094081,1.027468,0.0,1e-06,0.990572,0.993018,1e-06,2.245,2,0.696483
0.611874,0.031166,0.026902,0.524677,0.000118,0.000116,0.742291,0.09394,1.056705,0.0,1e-06,0.988267,0.992681,1e-06,2.245,3,0.697655
0.621245,0.038474,0.0,0.530511,0.000444,0.000444,0.73933,0.094387,1.004188,0.0,2e-05,0.993223,0.993719,2e-05,2.245,4,0.689621
0.616818,0.037121,0.037403,0.527514,0.000367,0.000365,0.741241,0.094028,1.007224,0.0,1.3e-05,0.990177,0.992893,1.3e-05,2.245,5,0.693337
0.618015,0.03568,0.015122,0.528279,0.000302,0.000302,0.740334,0.094247,1.012514,0.0,9e-06,0.991692,0.993403,9e-06,2.245,6,0.692451
0.619347,0.034059,0.015121,0.529656,0.000173,0.000171,0.738486,0.094407,1.022338,0.0,3e-06,0.994389,0.993762,3e-06,2.245,7,0.691433
0.622827,0.04223,0.026884,0.531436,0.000445,0.000445,0.738103,0.094416,1.000793,0.0,2e-05,0.994883,0.993784,2e-05,2.245,8,0.688072
0.624395,0.042219,0.015116,0.532436,0.00048,0.000479,0.737698,0.094482,1.000797,0.0,2.3e-05,0.995381,0.993928,2.3e-05,2.245,9,0.686792
0.616486,0.032884,0.0,0.527605,0.00016,0.00016,0.740097,0.09423,1.033134,0.0,3e-06,0.992067,0.993364,3e-06,2.245,10,0.693842
0.617172,0.033207,0.026895,0.527746,0.000231,0.00023,0.740303,0.094146,1.029786,0.0,5e-06,0.991741,0.99317,5e-06,2.245,11,0.693272
0.619687,0.037692,0.026893,0.529176,0.000396,0.000396,0.739679,0.094167,1.00576,0.0,1.6e-05,0.992708,0.993218,1.6e-05,2.245,12,0.690982
0.618903,0.035272,0.0,0.529158,0.000409,0.000409,0.740542,0.09433,1.014534,0.0,1.7e-05,0.991355,0.993591,1.7e-05,2.245,13,0.69175
0.609852,0.031317,0.0,0.52338,0.000176,0.000176,0.743825,0.093818,1.05419,0.0,3e-06,0.985178,0.992387,3e-06,2.245,14,0.699261
0.62375,0.039068,0.026878,0.531705,0.0006,0.0006,0.738622,0.094368,1.003267,0.0,3.6e-05,0.994209,0.993675,3.6e-05,2.245,15,0.687549
0.610903,0.030995,0.015126,0.524378,6.9e-05,6.9e-05,0.742131,0.093989,1.059681,0.0,0.0,0.988569,0.992799,0.0,2.245,16,0.698438
0.621934,0.044185,0.030106,0.531112,0.000593,0.000592,0.739571,0.094336,1.000306,0.0,3.5e-05,0.992869,0.993604,3.5e-05,2.245,17,0.688633
0.620055,0.037929,0.0,0.530134,0.000303,0.000302,0.738976,0.094423,1.005235,0.0,9e-06,0.993725,0.993799,9e-06,2.245,18,0.690658
0.612381,0.034732,0.015124,0.525511,0.000255,0.000255,0.743056,0.094102,1.017648,0.0,7e-06,0.986772,0.993067,6e-06,2.245,19,0.69705
0.651698,0.044154,0.0,0.549935,0.001019,0.001016,0.725045,0.096129,1.000311,0.0,0.000103,0.998083,0.997007,0.000103,2.25,0,0.663509
0.639348,0.036471,0.0,0.542565,0.000417,0.000417,0.729146,0.09566,1.009296,0.0,1.7e-05,0.999943,0.996239,1.8e-05,2.25,1,0.67469
0.647431,0.048794,0.015022,0.547348,0.001302,0.001302,0.728412,0.095832,1.000026,0.0,0.000169,0.999803,0.996531,0.000169,2.25,2,0.666734
0.645334,0.052207,0.026679,0.546204,0.001171,0.001141,0.72885,0.09579,1.000003,0.0,0.000134,0.999897,0.996461,0.000133,2.25,3,0.668194
0.646434,0.039453,0.0,0.546936,0.000834,0.000834,0.727305,0.096004,1.002772,0.0,7e-05,0.999433,0.996812,6.9e-05,2.25,4,0.668424
0.627679,0.032653,0.0,0.53602,0.000217,0.000217,0.734233,0.09528,1.035711,0.0,5e-06,0.998601,0.995555,5e-06,2.25,5,0.684667
0.652713,0.049111,0.0,0.550253,0.001314,0.001312,0.725348,0.096046,1.000021,0.0,0.000172,0.998311,0.996877,0.000171,2.25,6,0.662222
0.688106,0.105443,0.23815,0.568386,0.01287,0.01159,0.718932,0.09674,1.0,0.0,0.014769,0.990476,0.997877,0.014597,2.25,7,0.607545
0.638148,0.037552,0.0,0.541988,0.000408,0.000408,0.729855,0.095641,1.006091,0.0,1.7e-05,0.999998,0.996207,1.7e-05,2.25,8,0.67561
0.64287,0.041132,0.0,0.545081,0.000565,0.000564,0.727992,0.095933,1.00132,0.0,3.2e-05,0.999685,0.996697,3.2e-05,2.25,9,0.671341
0.635198,0.035468,0.015111,0.540071,0.000363,0.000363,0.731213,0.095478,1.013531,0.0,1.3e-05,0.999885,0.995918,1.3e-05,2.25,10,0.678239
0.645071,0.047782,0.015109,0.546159,0.000976,0.000974,0.728412,0.095828,1.000045,0.0,9.5e-05,0.999803,0.996525,9.5e-05,2.25,11,0.668919
0.640003,0.039264,0.0,0.543234,0.000528,0.000528,0.7293,0.095727,1.003006,0.0,2.8e-05,0.999962,0.996355,2.8e-05,2.25,12,0.673937
0.631187,0.032786,0.0,0.538374,0.000182,0.000174,0.732246,0.095534,1.0342,0.0,3e-06,0.999606,0.996019,3e-06,2.25,13,0.681752
0.635704,0.037517,0.0,0.540277,0.000392,0.000391,0.730998,0.095471,1.006176,0.0,1.5e-05,0.999922,0.995906,1.5e-05,2.25,14,0.677703
0.639487,0.039331,0.01511,0.542895,0.000623,0.00062,0.730214,0.095718,1.002921,0.0,3.9e-05,0.999996,0.99634,3.9e-05,2.25,15,0.674356
0.637917,0.04358,0.0,0.54201,0.000591,0.000586,0.730768,0.09553,1.000413,0.0,3.5e-05,0.999954,0.996012,3.5e-05,2.25,16,0.675389
0.652238,0.05551,0.037131,0.550663,0.001545,0.001483,0.726381,0.096183,1.0,0.0,0.000229,0.998977,0.99709,0.000228,2.25,17,0.661901
0.644451,0.043667,0.0,0.54605,0.00089,0.00089,0.728603,0.095963,1.000396,0.0,7.9e-05,0.999848,0.996746,7.9e-05,2.25,18,0.669815
0.634796,0.039383,0.0,0.540632,0.000468,0.000467,0.732119,0.095675,1.002856,0.0,2.2e-05,0.999649,0.996266,2.2e-05,2.25,19,0.678318
0.673202,0.053296,0.037143,0.563784,0.00214,0.002131,0.716938,0.097389,1.000002,0.0,0.000456,0.986759,0.998637,0.000449,2.255,0,0.643381
0.669238,0.040794,0.0,0.561349,0.001491,0.001491,0.717423,0.097322,1.001538,0.0,0.000222,0.987718,0.998567,0.00022,2.255,1,0.648264
0.682475,0.056158,0.080113,0.568633,0.003198,0.002973,0.714315,0.097642,1.0,0.0,0.00095,0.980964,0.998888,0.000931,2.255,2,0.634494
0.663495,0.049353,0.026764,0.558489,0.001266,0.001265,0.719505,0.097124,1.000018,0.0,0.00016,0.991433,0.998347,0.000159,2.255,3,0.652618
0.6667,0.048067,0.026786,0.560525,0.001328,0.001328,0.717831,0.097348,1.000039,0.0,0.000176,0.988498,0.998595,0.000174,2.255,4,0.649882
0.654227,0.037748,0.0,0.553024,0.000586,0.000583,0.721823,0.096851,1.005631,0.0,3.4e-05,0.99479,0.998019,3.4e-05,2.255,5,0.661788
0.681146,0.056194,0.046845,0.568315,0.002431,0.002431,0.712925,0.097756,1.0,0.0,0.000591,0.977479,0.998993,0.000577,2.255,6,0.635847
0.66869,0.045535,0.015034,0.561534,0.001365,0.001351,0.716875,0.097458,1.000153,0.0,0.000184,0.986632,0.998709,0.000182,2.255,7,0.648349
0.66338,0.04068,0.0,0.558691,0.000691,0.000688,0.717354,0.097345,1.001619,0.0,4.8e-05,0.987584,0.998591,4.7e-05,2.255,8,0.653525
0.661431,0.045902,0.026765,0.557756,0.000664,0.000664,0.717832,0.097314,1.000126,0.0,4.4e-05,0.9885,0.998558,4.3e-05,2.255,9,0.654801
0.672185,0.059337,0.072239,0.563357,0.002076,0.002076,0.716839,0.097416,1.0,0.0,0.000431,0.986558,0.998666,0.000425,2.255,10,0.643532
0.652135,0.035727,0.0,0.552221,0.000394,0.000394,0.721975,0.096924,1.012298,0.0,1.6e-05,0.994981,0.998109,1.6e-05,2.255,11,0.663747
0.679374,0.064736,0.126316,0.566581,0.003697,0.003495,0.716511,0.097562,1.0,0.0,0.001291,0.985885,0.998812,0.001271,2.255,12,0.635934
0.684179,0.062628,0.107825,0.569897,0.003258,0.003142,0.713253,0.097858,1.0,0.0,0.001023,0.978328,0.999083,0.001,2.255,13,0.631901
0.667505,0.047464,0.0,0.560447,0.001255,0.001255,0.717252,0.09723,1.000054,0.0,0.000158,0.987385,0.998466,0.000155,2.255,14,0.649273
0.670315,0.051323,0.0,0.56252,0.001706,0.001705,0.717048,0.097439,1.000006,0.0,0.000291,0.98698,0.998689,0.000287,2.255,15,0.646358
0.678903,0.05215,0.046492,0.5669,0.002387,0.002378,0.714661,0.097667,1.000003,0.0,0.000568,0.981786,0.998912,0.000557,2.255,16,0.638072
0.652323,0.039107,0.0,0.552703,0.000404,0.000404,0.722038,0.097011,1.003213,0.0,1.6e-05,0.99506,0.998215,1.6e-05,2.255,17,0.663369
0.695788,0.078409,0.158405,0.576006,0.006388,0.006123,0.71187,0.098117,1.0,0.0,0.003901,0.974647,0.999291,0.0038,2.255,18,0.617338
0.678959,0.058242,0.04677,0.567688,0.002561,0.002541,0.714905,0.097725,1.0,0.0,0.00065,0.982357,0.998966,0.000638,2.255,19,0.637604
0.681621,0.046643,0.015026,0.570925,0.001051,0.00105,0.708325,0.098562,1.000085,0.0,0.00011,0.96396,0.999587,0.000106,2.26,0,0.6364
0.689572,0.048415,0.037274,0.575213,0.001531,0.001531,0.705724,0.098821,1.000032,0.0,0.000234,0.955002,0.999722,0.000224,2.26,1,0.628814
0.69,0.060002,0.120759,0.575282,0.002345,0.002313,0.707641,0.098799,1.0,0.0,0.000542,0.961695,0.999712,0.000521,2.26,2,0.62679
0.709782,0.059341,0.114804,0.585838,0.003968,0.003867,0.701213,0.099294,1.0,0.0,0.001533,0.937309,0.9999,0.001437,2.26,3,0.607929
0.692007,0.049654,0.026817,0.576925,0.001671,0.001669,0.70509,0.09893,1.000015,0.0,0.000279,0.952679,0.999771,0.000266,2.26,4,0.626442
0.693802,0.050863,0.037227,0.577402,0.002243,0.002212,0.706086,0.098883,1.000008,0.0,0.000496,0.956305,0.999751,0.000474,2.26,5,0.624588
0.682316,0.043301,0.026791,0.571424,0.00092,0.00092,0.707625,0.098739,1.000474,0.0,8.5e-05,0.961641,0.999682,8.1e-05,2.26,6,0.636106
0.690119,0.046349,0.0,0.575803,0.001627,0.001626,0.70605,0.098919,1.000099,0.0,0.000265,0.956177,0.999766,0.000253,2.26,7,0.628566
0.694955,0.046701,0.037292,0.578337,0.001531,0.001529,0.702931,0.099128,1.000082,0.0,0.000234,0.944361,0.999848,0.000221,2.26,8,0.623922
0.690748,0.046414,0.055794,0.576199,0.00144,0.001439,0.705183,0.099098,1.000096,0.0,0.000207,0.953022,0.999837,0.000198,2.26,9,0.627839
