mean_H,std_H,op_up,op_dn,mi1,decay,tcomp,gzip,w_H,w_OP_s,w_OP_t,w_T,w_G,score,T,seed,magnetisation
0.542423,0.10086,0.50993,0.476178,0.227534,0.041183,0.773998,0.087643,1.0,0.0,0.381876,0.859646,0.969922,0.318404,2.22,15,0.155022
0.530983,0.084563,0.353293,0.469333,1e-06,0.0,0.781167,0.086885,1.0,0.0,0.0,0.815025,0.966183,0.0,2.22,16,0.754265
0.538871,0.080699,0.323134,0.473462,1.4e-05,0.0,0.776284,0.08704,1.0,0.0,0.0,0.845894,0.966965,0.0,2.22,17,0.749111
0.528372,0.079977,0.333558,0.467911,9e-06,0.0,0.782649,0.086675,1.0,0.0,0.0,0.805288,0.965111,0.0,2.22,18,0.756533
0.521902,0.075902,0.291645,0.463324,3e-06,1e-06,0.78579,0.086034,1.0,0.0,0.0,0.784143,0.961741,0.0,2.22,19,0.761575
0.554076,0.093718,0.392982,0.485189,0.000245,0.000205,0.768567,0.088896,1.0,0.0,5e-06,0.890294,0.975644,4e-06,2.225,0,0.734089
0.540037,0.088973,0.352226,0.477051,1.1e-05,0.0,0.77556,0.088253,1.0,0.0,0.0,0.850299,0.97278,0.0,2.225,1,0.747212
0.550336,0.10264,0.375815,0.482645,9.2e-05,7.6e-05,0.76949,0.088546,1.0,0.0,1e-06,0.885298,0.974103,1e-06,2.225,2,0.737078
0.535225,0.089128,0.347731,0.472689,5.4e-05,5e-05,0.778622,0.087374,1.0,0.0,0.0,0.831359,0.968621,0.0,2.225,3,0.750383
0.558001,0.100399,0.496834,0.488086,0.126342,0.057125,0.767083,0.089066,1.0,0.0,0.439868,0.898139,0.976374,0.385729,2.225,4,0.490037
0.543917,0.090076,0.353669,0.478748,0.000187,0.000181,0.77526,0.0879,1.0,0.0,3e-06,0.852113,0.971144,3e-06,2.225,5,0.743667
0.554729,0.091613,0.353532,0.486411,2.1e-05,2.1e-05,0.768518,0.088882,1.0,0.0,0.0,0.890556,0.97558,0.0,2.225,6,0.736177
0.536437,0.081996,0.32844,0.474691,7e-06,7e-06,0.777135,0.087688,1.0,0.0,0.0,0.840657,0.970138,0.0,2.225,7,0.750664
0.554097,0.087777,0.353594,0.486093,4e-06,0.0,0.768182,0.088831,1.0,0.0,0.0,0.892349,0.975357,0.0,2.225,8,0.73709
0.536826,0.086223,0.343199,0.474184,2e-05,1e-05,0.777869,0.087689,1.0,0.0,0.0,0.836092,0.970144,0.0,2.225,9,0.749836
0.534366,0.084713,0.345247,0.472246,3.5e-05,3.4e-05,0.778988,0.087384,1.0,0.0,0.0,0.82904,0.968669,0.0,2.225,10,0.751602
0.54588,0.090375,0.365965,0.480351,8e-06,0.0,0.772068,0.088234,1.0,0.0,0.0,0.870874,0.97269,0.0,2.225,11,0.742541
0.53795,0.079884,0.331937,0.474677,1e-05,5e-06,0.776499,0.08781,1.0,0.0,0.0,0.844578,0.970718,0.0,2.225,12,0.749812
0.554238,0.098196,0.396257,0.486228,0.000219,0.000207,0.769186,0.089021,1.0,0.0,5e-06,0.886953,0.976181,4e-06,2.225,13,0.734797
0.542689,0.085463,0.358268,0.478774,6e-06,0.0,0.773763,0.088193,1.0,0.0,0.0,0.861028,0.972506,0.0,2.225,14,0.745649
0.541416,0.088412,0.352948,0.477527,8.3e-05,7.2e-05,0.775891,0.088059,1.0,0.0,1e-06,0.848292,0.971886,0.0,2.225,15,0.745938
0.541516,0.082974,0.347009,0.477328,2.5e-05,0.0,0.776157,0.087961,1.0,0.0,0.0,0.84667,0.971431,0.0,2.225,16,0.746875
0.554916,0.088167,0.342555,0.484974,1.2e-05,0.0,0.768381,0.088329,1.0,0.0,0.0,0.891288,0.973125,0.0,2.225,17,0.736514
0.544871,0.091512,0.359955,0.479674,1.7e-05,1.7e-05,0.773484,0.088159,1.0,0.0,0.0,0.86267,0.972348,0.0,2.225,18,0.742954
0.536598,0.078629,0.321288,0.473608,1.5e-05,7e-06,0.777443,0.08738,1.0,0.0,0.0,0.838749,0.968651,0.0,2.225,19,0.751023
0.557952,0.084778,0.353676,0.489037,3.4e-05,3.4e-05,0.766541,0.089233,1.0,0.0,0.0,0.900943,0.977083,0.0,2.23,0,0.734502
0.556443,0.09779,0.473916,0.488884,0.108641,0.053802,0.765842,0.089775,1.0,0.0,0.391011,0.904507,0.979309,0.346354,2.23,1,0.524795
0.559111,0.105768,0.479699,0.48909,0.104481,0.050545,0.762697,0.089381,1.0,0.0,0.363682,0.919872,0.9777,0.327081,2.23,2,0.522603
0.55235,0.089169,0.352091,0.485084,0.0,0.0,0.768201,0.088916,1.0,0.0,0.0,0.892252,0.975728,0.0,2.23,3,0.738196
0.557193,0.086027,0.354099,0.489873,6e-06,6e-06,0.766592,0.089585,1.0,0.0,0.0,0.900679,0.978539,0.0,2.23,4,0.735083
0.552177,0.093111,0.366561,0.484908,2.8e-05,2.8e-05,0.768986,0.088704,1.0,0.0,0.0,0.888038,0.974801,0.0,2.23,5,0.73717
0.577623,0.115862,0.443369,0.501614,0.000944,0.000943,0.754685,0.090416,1.0,0.0,8.9e-05,0.95351,0.981798,8.3e-05,2.23,6,0.708613
0.556228,0.100638,0.384132,0.488194,0.00019,0.000187,0.767549,0.089307,1.0,0.0,4e-06,0.8957,0.97739,3e-06,2.23,7,0.731965
0.564586,0.098224,0.369816,0.494516,5e-05,5e-05,0.762401,0.090065,1.0,0.0,0.0,0.921255,0.980452,0.0,2.23,8,0.727605
0.560932,0.101403,0.375888,0.490602,0.000172,0.000165,0.764888,0.089391,1.0,0.0,3e-06,0.909291,0.977741,3e-06,2.23,9,0.729722
0.558791,0.11224,0.401025,0.488663,0.000799,0.000704,0.766099,0.088987,1.0,0.0,5.6e-05,0.903205,0.976034,5e-05,2.23,10,0.726953
0.554923,0.083557,0.353555,0.487775,1e-06,1e-06,0.76783,0.08937,1.0,0.0,0.0,0.89422,0.977655,0.0,2.23,11,0.736973
0.559245,0.096493,0.428855,0.488824,0.024651,0.024612,0.765088,0.089214,1.0,0.0,0.058299,0.908297,0.977,0.051735,2.23,12,0.667415
0.564947,0.100212,0.381101,0.494617,0.000335,0.00031,0.762268,0.090004,1.0,0.0,1e-05,0.921875,0.980213,9e-06,2.23,13,0.72499
0.551114,0.084519,0.360106,0.485239,2e-06,0.0,0.770463,0.089097,1.0,0.0,0.0,0.879934,0.976504,0.0,2.23,14,0.739609
0.571345,0.104786,0.526206,0.497757,0.191696,0.037349,0.758544,0.090344,1.0,0.0,0.341928,0.938332,0.981526,0.314915,2.23,15,0.211692
0.560681,0.095408,0.388599,0.491048,0.006688,0.006674,0.764136,0.089585,1.0,0.0,0.004451,0.912986,0.978539,0.003976,2.23,16,0.701111
0.552937,0.083865,0.343763,0.485138,8e-06,0.0,0.769556,0.088727,1.0,0.0,0.0,0.884937,0.974903,0.0,2.23,17,0.738462
0.554587,0.087308,0.353701,0.487826,1e-06,0.0,0.767517,0.089193,1.0,0.0,0.0,0.895867,0.976913,0.0,2.23,18,0.736514
0.553622,0.091332,0.369241,0.485688,1e-06,0.0,0.767786,0.08877,1.0,0.0,0.0,0.894453,0.975091,0.0,2.23,19,0.73645
0.57211,0.099158,0.402012,0.499168,0.000132,0.000132,0.757971,0.090745,1.0,0.0,2e-06,0.940707,0.983014,2e-06,2.235,0,0.720989
0.568244,0.090553,0.367967,0.497945,5.5e-05,4.9e-05,0.761486,0.090706,1.0,0.0,0.0,0.925475,0.982871,0.0,2.235,1,0.726201
0.570611,0.096718,0.369367,0.497942,3e-06,3e-06,0.757784,0.090483,1.0,0.0,0.0,0.941472,0.98205,0.0,2.235,2,0.723079
0.559315,0.095031,0.44726,0.490772,0.106007,0.046756,0.766099,0.089658,1.0,0.0,0.342737,0.903205,0.978837,0.303011,2.235,3,0.529749
0.574219,0.092358,0.380179,0.50218,2.6e-05,2.3e-05,0.754976,0.091062,1.0,0.0,0.0,0.952436,0.984149,0.0,2.235,4,0.721218
0.567757,0.097447,0.388212,0.496364,5e-06,1e-06,0.759264,0.090266,1.0,0.0,0.0,0.935285,0.981229,0.0,2.235,5,0.72489
0.569903,0.090824,0.361434,0.498873,2.2e-05,2.2e-05,0.760024,0.090577,1.0,0.0,0.0,0.931996,0.9824,0.0,2.235,6,0.724714
0.56492,0.084691,0.330232,0.495566,1.8e-05,0.0,0.761476,0.09024,1.0,0.0,0.0,0.925519,0.981131,0.0,2.235,7,0.729634
0.574657,0.100101,0.396567,0.501418,3.2e-05,3e-06,0.756464,0.090989,1.0,0.0,0.0,0.946757,0.983891,0.0,2.235,8,0.719385
0.585691,0.122482,0.555856,0.505997,0.115301,0.045008,0.750592,0.090962,1.0,0.0,0.345484,0.967415,0.983795,0.328811,2.235,9,0.458911
0.563372,0.093825,0.369856,0.494546,1e-05,3e-06,0.762358,0.090155,1.0,0.0,0.0,0.921454,0.980802,0.0,2.235,10,0.729238
0.582378,0.106476,0.40623,0.505776,9.2e-05,8.7e-05,0.751334,0.091169,1.0,0.0,1e-06,0.965066,0.984525,1e-06,2.235,11,0.712117
0.576158,0.101869,0.503802,0.500367,0.102774,0.041726,0.755189,0.09042,1.0,0.0,0.305044,0.951639,0.981812,0.285012,2.235,12,0.499998
0.574098,0.094442,0.368409,0.501966,2.8e-05,2.6e-05,0.756868,0.091066,1.0,0.0,0.0,0.945165,0.984162,0.0,2.235,13,0.72095
0.568948,0.090823,0.367445,0.498738,0.0,0.0,0.760009,0.090663,1.0,0.0,0.0,0.932065,0.982715,0.0,2.235,14,0.725271
0.583475,0.104097,0.380326,0.507319,0.000149,0.000147,0.752133,0.091617,1.0,0.0,2e-06,0.962453,0.986045,2e-06,2.235,15,0.71166
0.570113,0.097637,0.376376,0.498173,3.7e-05,5e-06,0.759669,0.090382,1.0,0.0,0.0,0.933541,0.981669,0.0,2.235,16,0.723352
0.573647,0.087364,0.339595,0.499617,1.4e-05,2e-06,0.758755,0.090311,1.0,0.0,0.0,0.937445,0.981401,0.0,2.235,17,0.722646
0.579928,0.105825,0.404983,0.503806,0.000155,0.000152,0.753312,0.090739,1.0,0.0,2e-06,0.958433,0.982991,2e-06,2.235,18,0.712839
0.578742,0.112771,0.532556,0.502557,0.170316,0.033276,0.753691,0.090574,1.0,0.0,0.300393,0.957097,0.982386,0.282441,2.235,19,0.290823
0.577813,0.091086,0.366603,0.504515,3.3e-05,3.2e-05,0.755144,0.091392,1.0,0.0,0.0,0.951808,0.985288,0.0,2.24,0,0.718291
0.581453,0.101363,0.388544,0.507863,0.000407,0.00039,0.754109,0.091849,1.0,0.0,1.6e-05,0.955606,0.986801,1.5e-05,2.24,1,0.711326
0.591359,0.107006,0.39474,0.51303,2.9e-05,2.8e-05,0.745658,0.09214,1.0,0.0,0.0,0.981028,0.98772,0.0,2.24,2,0.704253
0.581976,0.112634,0.540011,0.506203,0.12914,0.036938,0.75257,0.09126,1.0,0.0,0.303783,0.960986,0.984838,0.287505,2.24,3,0.426658
0.591951,0.104561,0.521195,0.515536,0.15962,0.035439,0.744991,0.092783,1.0,0.0,0.313413,0.982595,0.989638,0.304767,2.24,4,0.276633
0.578707,0.106381,0.407006,0.504197,0.000384,0.00034,0.75426,0.091244,1.0,0.0,1.3e-05,0.95506,0.984783,1.2e-05,2.24,5,0.712253
0.600519,0.113561,0.410635,0.518479,0.000393,0.000393,0.743422,0.092505,1.0,0.0,1.5e-05,0.986025,0.988828,1.5e-05,2.24,6,0.694719
0.588689,0.106375,0.525874,0.510596,0.167041,0.03619,0.747296,0.09165,1.0,0.0,0.323166,0.976899,0.986154,0.311329,2.24,7,0.25531
0.59796,0.115374,0.426659,0.517205,6.6e-05,6.5e-05,0.74038,0.092604,1.0,0.0,0.0,0.991618,0.989119,0.0,2.24,8,0.696201
0.572216,0.080907,0.33783,0.501046,6.7e-05,6.5e-05,0.760183,0.091234,1.0,0.0,0.0,0.9313,0.984749,0.0,2.24,9,0.724612
0.592425,0.101149,0.390401,0.514137,6.9e-05,3.6e-05,0.746975,0.092239,1.0,0.0,0.0,0.977739,0.988025,0.0,2.24,10,0.70532
0.598016,0.113937,0.449732,0.517144,0.005471,0.005457,0.744083,0.09254,1.0,0.0,0.00298,0.984624,0.988932,0.002901,2.24,11,0.676135
0.59028,0.107928,0.414635,0.511696,0.00022,0.000214,0.746523,0.091963,1.0,0.0,5e-06,0.978896,0.987164,5e-06,2.24,12,0.703272
0.598678,0.110798,0.380271,0.518597,0.000451,0.000446,0.744174,0.092781,1.0,0.0,2e-05,0.984428,0.989631,2e-05,2.24,13,0.69604
0.582046,0.094862,0.378033,0.507968,1.6e-05,1.1e-05,0.750544,0.091792,1.0,0.0,0.0,0.967563,0.986616,0.0,2.24,14,0.713772
0.59414,0.106636,0.400874,0.514794,0.00037,0.000343,0.747228,0.092556,1.0,0.0,1.3e-05,0.97708,0.988979,1.2e-05,2.24,15,0.701987
0.602662,0.120067,0.598412,0.518958,0.160086,0.033492,0.740273,0.092363,1.0,0.0,0.297682,0.991788,0.988404,0.291814,2.24,16,0.234277
0.600773,0.111712,0.563646,0.517369,0.168993,0.05698,0.740393,0.0922,1.0,0.0,0.481281,0.991597,0.987905,0.471465,2.24,17,0.183579
0.575322,0.089795,0.370773,0.503318,5.8e-05,4.8e-05,0.757352,0.091169,1.0,0.0,0.0,0.943226,0.984525,0.0,2.24,18,0.720388
0.588564,0.106985,0.38403,0.510551,4.9e-05,4.9e-05,0.747069,0.091915,1.0,0.0,0.0,0.977495,0.987013,0.0,2.24,19,0.706563
0.602258,0.108227,0.482987,0.521395,0.047634,0.032049,0.738652,0.093131,1.0,0.0,0.137405,0.994168,0.990608,0.13532,2.245,0,0.572021
0.59168,0.084575,0.306003,0.51643,5.1e-05,4.9e-05,0.748972,0.093043,1.0,0.0,0.0,0.972271,0.990367,0.0,2.245,1,0.709058
0.609879,0.105622,0.389248,0.525746,2.4e-05,2.3e-05,0.735883,0.093508,1.0,0.0,0.0,0.9973,0.991607,0.0,2.245,2,0.689915
0.593373,0.117107,0.479194,0.514063,0.007669,0.007668,0.744283,0.092325,1.0,0.0,0.005858,0.984188,0.988289,0.005698,2.245,3,0.665493
0.616927,0.11841,0.545711,0.531569,0.096583,0.033461,0.731882,0.094216,1.0,0.0,0.240982,0.999723,0.993332,0.239309,2.245,4,0.433086
0.588721,0.103172,0.402346,0.512787,0.000149,0.000148,0.749282,0.092465,1.0,0.0,2e-06,0.971371,0.988708,2e-06,2.245,5,0.707419
0.601211,0.108638,0.389853,0.521272,9.1e-05,7.9e-05,0.741099,0.093195,1.0,0.0,1e-06,0.990423,0.99078,1e-06,2.245,6,0.695762
0.603643,0.110736,0.41115,0.521775,0.000171,0.00017,0.740219,0.093188,1.0,0.0,3e-06,0.991876,0.990764,3e-06,2.245,7,0.694111
0.62397,0.119387,0.576749,0.535314,0.150445,0.027187,0.726031,0.094504,1.0,0.0,0.240408,0.99877,0.993978,0.238666,2.245,8,0.152974
0.607989,0.105479,0.499149,0.52365,0.075614,0.038435,0.738469,0.093209,1.0,0.0,0.234105,0.994412,0.990819,0.23066,2.245,9,0.509573
0.609608,0.122076,0.606039,0.524687,0.168073,0.066111,0.736455,0.093253,1.0,0.0,0.540277,0.99675,0.990937,0.53364,2.245,10,0.115627
0.604868,0.107217,0.371128,0.523836,0.000136,0.000116,0.739801,0.093313,1.0,0.0,2e-06,0.992523,0.991097,2e-06,2.245,11,0.694131
0.581138,0.08847,0.366513,0.507505,0.0,0.0,0.752487,0.091901,1.0,0.0,0.0,0.961267,0.986966,0.0,2.245,12,0.71636
0.601865,0.101982,0.374801,0.522919,4.6e-05,4.6e-05,0.740831,0.093751,1.0,0.0,0.0,0.990876,0.992221,0.0,2.245,13,0.69748
0.597732,0.090349,0.365625,0.5186,2.4e-05,2.2e-05,0.744727,0.092849,1.0,0.0,0.0,0.9832,0.989825,0.0,2.245,14,0.702683
0.611762,0.111011,0.549016,0.528079,0.155278,0.031997,0.735168,0.094126,1.0,0.0,0.282942,0.997915,0.993123,0.28041,2.245,15,0.212087
0.606959,0.102084,0.519853,0.524123,0.170227,0.036033,0.740024,0.093372,1.0,0.0,0.323286,0.99218,0.991251,0.317952,2.245,16,0.163794
0.611404,0.111356,0.412098,0.526416,7.4e-05,6.2e-05,0.733187,0.093522,1.0,0.0,0.0,0.999207,0.991642,0.0,2.245,17,0.685176
0.587621,0.095604,0.363828,0.513161,3.4e-05,2.8e-05,0.749534,0.092317,1.0,0.0,0.0,0.97063,0.988263,0.0,2.245,18,0.710396
0.615003,0.126071,0.588836,0.527041,0.155891,0.039835,0.73541,0.093462,1.0,0.0,0.346455,0.997716,0.991487,0.342721,2.245,19,0.212786
0.596957,0.090854,0.363795,0.519423,6.9e-05,6.1e-05,0.744858,0.093297,1.0,0.0,0.0,0.9829,0.991055,0.0,2.25,0,0.703491
0.601878,0.097007,0.360163,0.523766,1.2e-05,0.0,0.741039,0.093824,1.0,0.0,0.0,0.990525,0.992402,0.0,2.25,1,0.697822
0.642814,0.131296,0.620481,0.547188,0.135599,0.072063,0.71849,0.095779,1.0,0.0,0.540423,0.989703,0.996443,0.532955,2.25,2,0.17719
0.616105,0.124984,0.591607,0.530594,0.165047,0.029635,0.731765,0.094146,1.0,0.0,0.267502,0.999757,0.993168,0.265609,2.25,3,0.033584
0.621115,0.108402,0.519083,0.536487,0.159612,0.026672,0.729581,0.095193,1.0,0.0,0.240007,0.999986,0.995389,0.238897,2.25,4,0.095972
0.599866,0.098791,0.358895,0.52198,6.9e-05,6.9e-05,0.742615,0.093617,1.0,0.0,0.0,0.987645,0.991884,0.0,2.25,5,0.69895
0.625387,0.11864,0.542809,0.536602,0.073723,0.059462,0.727526,0.094753,1.0,0.0,0.334572,0.999522,0.99451,0.332576,2.25,6,0.473694
0.629404,0.124289,0.60826,0.539122,0.147483,0.029977,0.721121,0.095033,1.0,0.0,0.262132,0.993859,0.995078,0.25924,2.25,7,0.096033
0.638516,0.117459,0.557029,0.54579,0.126831,0.044505,0.718506,0.09575,1.0,0.0,0.356547,0.989732,0.996393,0.351613,2.25,8,0.245134
0.604145,0.099284,0.353317,0.524098,0.000128,0.000126,0.739645,0.093834,1.0,0.0,2e-06,0.992759,0.992425,2e-06,2.25,9,0.693523
0.610821,0.097312,0.361773,0.528581,1.2e-05,1.1e-05,0.736145,0.094263,1.0,0.0,0.0,0.997054,0.993438,0.0,2.25,10,0.691111
0.63484,0.116859,0.403168,0.543579,0.000537,0.000533,0.721815,0.095225,1.0,0.0,2.9e-05,0.99478,0.99545,2.8e-05,2.25,11,0.662869
0.606309,0.10518,0.346799,0.525525,8.7e-05,8.6e-05,0.737999,0.093623,1.0,0.0,1e-06,0.995013,0.9919,1e-06,2.25,12,0.692454
0.638272,0.120811,0.41484,0.546085,0.00026,0.000248,0.719706,0.095796,1.0,0.0,6e-06,0.991755,0.996471,6e-06,2.25,13,0.66032
0.629807,0.116012,0.391581,0.540036,0.000303,0.000301,0.725522,0.094879,1.0,0.0,9e-06,0.998435,0.994769,9e-06,2.25,14,0.669475
0.627824,0.117457,0.573181,0.539225,0.154876,0.029434,0.724678,0.095353,1.0,0.0,0.261401,0.997789,0.99569,0.259699,2.25,15,0.039597
0.646585,0.135797,0.612815,0.549302,0.110351,0.065426,0.716437,0.095839,1.0,0.0,0.460632,0.985731,0.996543,0.452489,2.25,16,0.312292
0.631597,0.120947,0.428937,0.539402,0.000168,0.00013,0.722079,0.094634,1.0,0.0,2e-06,0.99511,0.994257,2e-06,2.25,17,0.666841
0.61087,0.1075,0.407601,0.52903,0.000199,0.000151,0.736685,0.094257,1.0,0.0,3e-06,0.996515,0.993424,3e-06,2.25,18,0.688364
0.616515,0.111309,0.380714,0.530785,6.1e-05,1.6e-05,0.729852,0.094099,1.0,0.0,0.0,0.999998,0.99306,0.0,2.25,19,0.680894
0.64554,0.121985,0.557881,0.551143,0.12753,0.034129,0.717772,0.096412,1.0,0.0,0.281049,0.988387,0.997429,0.277071,2.255,0,0.242961
0.635705,0.109937,0.451984,0.54621,0.051373,0.036536,0.722247,0.096174,1.0,0.0,0.165462,0.995315,0.997077,0.164205,2.255,1,0.521218
0.641386,0.116415,0.475541,0.548319,0.009104,0.009099,0.717185,0.096505,1.0,0.0,0.008238,0.987252,0.99756,0.008113,2.255,2,0.616558
0.634251,0.123386,0.432814,0.544352,0.003421,0.00342,0.720968,0.09579,1.0,0.0,0.001169,0.993647,0.996461,0.001158,2.255,3,0.641353
0.647581,0.118589,0.369508,0.55458,0.000348,0.000338,0.714054,0.097026,1.0,0.0,1.2e-05,0.980331,0.998233,1.2e-05,2.255,4,0.651362
0.641111,0.120444,0.585025,0.548253,0.127237,0.0205,0.716409,0.096133,1.0,0.0,0.172747,0.985672,0.997013,0.169763,2.255,5,0.231091
0.664212,0.135583,0.610614,0.561508,0.077835,0.032746,0.705255,0.096942,1.0,0.0,0.206108,0.95329,0.998132,0.196114,2.255,6,0.383445
0.667368,0.143479,0.667551,0.564369,0.12524,0.045134,0.701881,0.097311,1.0,0.0,0.359106,0.940098,0.998555,0.337106,2.255,7,0.027004
0.649785,0.121611,0.404084,0.554405,0.000427,0.000408,0.713701,0.096467,1.0,0.0,1.7e-05,0.97946,0.997507,1.7e-05,2.255,8,0.650452
0.63737,0.115184,0.434161,0.545453,0.00362,0.00362,0.721488,0.095706,1.0,0.0,0.001309,0.994356,0.996318,0.001297,2.255,9,0.640596
0.649609,0.122103,0.490222,0.553355,0.015763,0.015626,0.713817,0.096541,1.0,0.0,0.024231,0.979748,0.997609,0.023684,2.255,10,0.59248
0.631596,0.107084,0.367314,0.54342,0.0001,8.5e-05,0.72399,0.095725,1.0,0.0,1e-06,0.997183,0.996352,1e-06,2.255,11,0.671372
0.615177,0.098541,0.35065,0.532539,3e-06,0.0,0.732053,0.094756,1.0,0.0,0.0,0.999671,0.994515,0.0,2.255,12,0.686765
0.644419,0.127829,0.60757,0.551266,0.140555,0.032694,0.713917,0.096588,1.0,0.0,0.279939,0.979995,0.997675,0.273701,2.255,13,0.051687
0.627666,0.110363,0.487142,0.540671,0.08196,0.028266,0.724114,0.095297,1.0,0.0,0.18583,0.997297,0.995585,0.18451,2.255,14,0.445234
0.640421,0.11181,0.386753,0.548394,0.000202,0.000198,0.718512,0.096224,1.0,0.0,4e-06,0.989742,0.997153,4e-06,2.255,15,0.66145
0.643937,0.126288,0.584265,0.550556,0.141119,0.086646,0.715203,0.096378,1.0,0.0,0.621044,0.983039,0.99738,0.608911,2.255,16,0.070933
0.645417,0.116121,0.398474,0.550131,0.000314,0.000289,0.715985,0.095925,1.0,0.0,9e-06,0.984772,0.996685,9e-06,2.255,17,0.654666
0.624821,0.104915,0.356854,0.539433,7.6e-05,7.4e-05,0.727833,0.095321,1.0,0.0,1e-06,0.999633,0.995631,1e-06,2.255,18,0.678154
0.621163,0.111651,0.388436,0.535297,0.000164,0.000164,0.727789,0.0949,1.0,0.0,3e-06,0.999618,0.994811,3e-06,2.255,19,0.67552
0.660359,0.132853,0.633236,0.560591,0.131977,0.050135,0.705889,0.097336,1.0,0.0,0.401446,0.955598,0.998582,0.383077,2.26,0,0.003308
0.659337,0.120045,0.450052,0.561558,0.014607,0.014578,0.708046,0.097806,1.0,0.0,0.020995,0.963044,0.999038,0.0202,2.26,1,0.580276
0.66206,0.126435,0.474857,0.561831,0.015992,0.014983,0.708159,0.097679,1.0,0.0,0.023583,0.963419,0.998924,0.022695,2.26,2,0.575337
0.636087,0.108607,0.353445,0.547075,1.9e-05,1.5e-05,0.720005,0.0962,1.0,0.0,0.0,0.992226,0.997116,0.0,2.26,3,0.666741
0.659628,0.115922,0.557641,0.563454,0.131116,0.024942,0.706289,0.09828,1.0,0.0,0.211278,0.957028,0.999409,0.202079,2.26,4,0.037573
0.650008,0.120383,0.591296,0.55555,0.134285,0.034223,0.71342,0.097118,1.0,0.0,0.287409,0.978754,0.99834,0.280836,2.26,5,0.139373
0.658584,0.128258,0.611829,0.560567,0.129467,0.028923,0.707589,0.097416,1.0,0.0,0.242127,0.961522,0.998665,0.2325,2.26,6,0.081443
0.678853,0.139339,0.590411,0.571961,0.058295,0.026316,0.696492,0.098313,1.0,0.0,0.135008,0.916018,0.999431,0.123599,2.26,7,0.421553
0.666999,0.128359,0.469256,0.567193,0.010264,0.010244,0.702987,0.098422,1.0,0.0,0.010442,0.944587,0.999502,0.009858,2.26,8,0.587444
0.646952,0.116363,0.397812,0.552964,0.00213,0.002128,0.713391,0.096819,1.0,0.0,0.000453,0.978679,0.997978,0.000443,2.26,9,0.634592
0.672,0.136873,0.648437,0.56824,0.104224,0.094316,0.6983,0.098312,1.0,0.0,0.573697,0.924494,0.99943,0.530077,2.26,10,0.221191
0.645459,0.118571,0.397936,0.553751,0.000245,0.000183,0.712942,0.097169,1.0,0.0,4e-06,0.977524,0.998399,4e-06,2.26,11,0.65273
0.675284,0.129206,0.600531,0.570098,0.106488,0.035449,0.699169,0.098069,1.0,0.0,0.268033,0.928427,0.999254,0.248664,2.26,12,0.217605
0.667575,0.133344,0.619808,0.567333,0.119827,0.059824,0.701875,0.098428,1.0,0.0,0.446387,0.940073,0.999506,0.419429,2.26,13,0.12502
