mean_H,std_H,op_up,op_dn,mi1,decay,tcomp,gzip,w_H,w_OP_s,w_OP_t,w_T,w_G,score,T,seed,magnetisation
0.845652,0.115234,0.687325,0.671537,0.030831,0.025244,0.631406,0.106295,1.0,0.0,0.073891,0.813466,0.992107,0.059633,2.28,6,0.289452
0.850203,0.111166,0.753833,0.672236,0.046465,0.041331,0.632094,0.105901,0.999999,0.0,0.169763,0.80895,0.993061,0.136376,2.28,7,0.159695
0.814841,0.098811,0.470057,0.654886,0.006487,0.006481,0.640599,0.105474,1.0,0.0,0.004192,0.750591,0.994024,0.003128,2.28,8,0.466297
0.800991,0.097466,0.667071,0.646313,0.064948,0.031119,0.645492,0.104697,1.0,0.0,0.172263,0.715271,0.995597,0.122672,2.28,9,0.023234
0.790836,0.103853,0.559118,0.641037,0.029531,0.020324,0.649873,0.104377,1.0,0.0,0.057543,0.682887,0.996176,0.039145,2.28,10,0.370516
0.827459,0.11109,0.751365,0.662566,0.055268,0.033397,0.634926,0.106036,1.0,0.0,0.161856,0.790025,0.99274,0.126942,2.28,11,0.038909
0.799486,0.099537,0.65579,0.646109,0.063312,0.025473,0.645117,0.104712,1.0,0.0,0.139689,0.718012,0.99557,0.099854,2.28,12,0.052892
0.799812,0.106198,0.670566,0.646102,0.059892,0.029359,0.646939,0.104679,1.0,0.0,0.153073,0.70464,0.99563,0.10739,2.28,13,0.144171
0.873968,0.117671,0.785405,0.6839,0.044007,0.040809,0.624274,0.106309,0.999993,0.0,0.160041,0.858008,0.99207,0.136227,2.28,14,0.116785
0.830601,0.101749,0.727493,0.662838,0.055557,0.031794,0.637773,0.105777,1.0,0.0,0.155263,0.770465,0.993347,0.118829,2.28,15,0.092559
0.822057,0.109134,0.718203,0.658097,0.052844,0.031659,0.638319,0.105294,1.0,0.0,0.148363,0.76666,0.99441,0.113108,2.28,16,0.148987
0.864076,0.10697,0.780756,0.679907,0.046143,0.040212,0.626494,0.106573,0.999997,0.0,0.164635,0.844611,0.991397,0.137856,2.28,17,0.10522
0.826989,0.106316,0.519067,0.660427,0.008641,0.00864,0.633914,0.105509,1.0,0.0,0.007429,0.796848,0.993948,0.005884,2.28,18,0.435063
0.85335,0.104452,0.753524,0.674543,0.041932,0.031842,0.625743,0.106197,0.999999,0.0,0.12211,0.849189,0.992348,0.102901,2.28,19,0.160293
0.840553,0.104702,0.676273,0.671447,0.025544,0.022276,0.626826,0.106867,1.0,0.0,0.054792,0.842565,0.990614,0.045733,2.285,0,0.303984
0.863881,0.102545,0.789577,0.682459,0.042192,0.033065,0.617292,0.107156,0.999998,0.0,0.12718,0.897044,0.98981,0.112923,2.285,1,0.020208
0.83906,0.109431,0.603872,0.669447,0.014485,0.013949,0.626401,0.10657,1.0,0.0,0.019935,0.845178,0.991405,0.016703,2.285,2,0.376415
0.864948,0.103413,0.744368,0.682732,0.032921,0.02794,0.619248,0.107274,0.999997,0.0,0.086555,0.886613,0.989474,0.075933,2.285,3,0.208289
0.849577,0.094628,0.761287,0.675623,0.046795,0.029137,0.622956,0.107007,0.999999,0.0,0.123716,0.865752,0.99023,0.106061,2.285,4,0.007306
0.874173,0.107019,0.73413,0.688346,0.028094,0.025445,0.614682,0.10755,0.999993,0.0,0.068198,0.910308,0.988665,0.061377,2.285,5,0.225734
0.831397,0.093746,0.47846,0.666535,0.006853,0.006798,0.631899,0.106625,1.0,0.0,0.004644,0.810233,0.991261,0.00373,2.285,6,0.443265
0.835552,0.105938,0.740721,0.66775,0.044885,0.027862,0.629084,0.106502,1.0,0.0,0.114344,0.828434,0.991581,0.093929,2.285,7,0.152628
0.827122,0.100165,0.732401,0.663112,0.050404,0.028007,0.633449,0.106244,1.0,0.0,0.127011,0.799964,0.992232,0.100815,2.285,8,0.118212
0.844739,0.103434,0.752895,0.672949,0.045744,0.02929,0.626315,0.106839,1.0,0.0,0.121892,0.845707,0.990689,0.102125,2.285,9,0.114978
0.868152,0.108467,0.79794,0.684327,0.040914,0.035642,0.615701,0.107284,0.999996,0.0,0.132631,0.905224,0.989444,0.118793,2.285,10,0.023893
0.844962,0.10405,0.555585,0.67393,0.010913,0.010903,0.625884,0.107085,1.0,0.0,0.011804,0.848332,0.990012,0.009914,2.285,11,0.400176
0.817957,0.099034,0.482795,0.659296,0.005622,0.00562,0.633036,0.106102,1.0,0.0,0.003153,0.802719,0.992582,0.002512,2.285,12,0.455695
0.879575,0.090686,0.781904,0.692263,0.037112,0.027615,0.612426,0.108068,0.999988,0.0,0.095606,0.92114,0.987067,0.086926,2.285,13,0.075168
0.874359,0.094831,0.548635,0.687892,0.011187,0.010953,0.61473,0.107534,0.999993,0.0,0.012153,0.910073,0.988712,0.010936,2.285,14,0.362997
0.838846,0.104281,0.686804,0.670123,0.028998,0.028531,0.625281,0.106801,1.0,0.0,0.078377,0.851986,0.990791,0.066161,2.285,15,0.273292
0.83819,0.088955,0.693089,0.669599,0.046859,0.024379,0.626895,0.106631,1.0,0.0,0.104489,0.84214,0.991245,0.087224,2.285,16,0.093102
0.842338,0.102439,0.754572,0.671635,0.047601,0.028178,0.627125,0.106758,1.0,0.0,0.121638,0.840718,0.990907,0.101334,2.285,17,0.095071
0.843547,0.099677,0.754032,0.671985,0.047455,0.032037,0.624106,0.106679,1.0,0.0,0.13691,0.859007,0.991118,0.116562,2.285,18,0.005047
0.864146,0.096895,0.754786,0.682935,0.044096,0.032693,0.619826,0.107316,0.999997,0.0,0.130863,0.883456,0.989351,0.11438,2.285,19,0.016028
0.868494,0.090769,0.539806,0.689666,0.008046,0.007978,0.610226,0.10864,0.999996,0.0,0.006392,0.931114,0.985183,0.005864,2.29,0,0.374141
0.885925,0.097112,0.741016,0.696887,0.030163,0.025833,0.605985,0.108555,0.999978,0.0,0.074001,0.948616,0.985469,0.069177,2.29,1,0.1452
0.914674,0.089994,0.781346,0.714044,0.024676,0.02208,0.58971,0.109776,0.999606,0.0,0.052554,0.992661,0.981067,0.051161,2.29,2,0.059611
0.866265,0.10011,0.785015,0.685819,0.03873,0.026635,0.613253,0.1078,0.999997,0.0,0.096033,0.917238,0.987905,0.087019,2.29,3,0.059293
0.89585,0.090216,0.791003,0.702733,0.028547,0.023349,0.596867,0.108965,0.99994,0.0,0.063746,0.97802,0.984056,0.061347,2.29,4,0.060591
0.899563,0.087077,0.745819,0.704043,0.023038,0.020165,0.599318,0.109025,0.999913,0.0,0.045041,0.971266,0.983841,0.043037,2.29,5,0.181948
0.912457,0.086602,0.757856,0.713079,0.023667,0.022346,0.592878,0.109787,0.999684,0.0,0.051073,0.987126,0.981026,0.049443,2.29,6,0.116797
0.876186,0.098833,0.708891,0.691992,0.023291,0.022896,0.60914,0.108366,0.999992,0.0,0.051486,0.935813,0.9861,0.047512,2.29,7,0.24041
0.904212,0.084888,0.785303,0.70754,0.030741,0.027964,0.599969,0.109278,0.999862,0.0,0.081248,0.969327,0.98293,0.077401,2.29,8,0.004778
0.867136,0.095111,0.648943,0.687103,0.018257,0.017072,0.613825,0.108097,0.999997,0.0,0.03053,0.914491,0.986973,0.027556,2.29,9,0.305466
0.881942,0.101818,0.729999,0.695217,0.020637,0.01992,0.603145,0.108546,0.999985,0.0,0.040008,0.959012,0.985498,0.037811,2.29,10,0.232441
0.896506,0.094633,0.794268,0.704969,0.031109,0.028358,0.601268,0.109507,0.999936,0.0,0.083257,0.965278,0.982084,0.078921,2.29,11,0.018213
0.884824,0.09318,0.764289,0.696938,0.029742,0.023427,0.607043,0.108553,0.99998,0.0,0.06648,0.944465,0.985474,0.061875,2.29,12,0.151407
0.863611,0.09225,0.718732,0.686439,0.0293,0.023783,0.61446,0.108369,0.999998,0.0,0.066508,0.911398,0.986091,0.059772,2.29,13,0.21584
0.882225,0.086761,0.724176,0.695631,0.026819,0.022521,0.605639,0.108717,0.999985,0.0,0.058013,0.949941,0.984916,0.054277,2.29,14,0.178823
0.898231,0.083675,0.740399,0.704964,0.024749,0.022631,0.598881,0.109228,0.999924,0.0,0.053974,0.972534,0.983113,0.051601,2.29,15,0.153254
0.886219,0.096356,0.76317,0.697987,0.026638,0.023251,0.601826,0.10885,0.999977,0.0,0.059443,0.963468,0.984456,0.05638,2.29,16,0.154359
0.851548,0.094526,0.590991,0.680246,0.011225,0.010844,0.617337,0.1081,0.999999,0.0,0.012074,0.896809,0.986964,0.010687,2.29,17,0.372732
0.889888,0.094557,0.779606,0.699433,0.028945,0.024398,0.601793,0.108888,0.999967,0.0,0.067382,0.963575,0.984325,0.063908,2.29,18,0.11426
0.918533,0.071361,0.74483,0.71453,0.027401,0.025495,0.594091,0.109484,0.999421,0.0,0.066722,0.984606,0.982173,0.064486,2.29,19,0.003834
0.922617,0.087881,0.726585,0.721334,0.017856,0.017685,0.584178,0.110832,0.999129,0.0,0.030925,0.998637,0.976806,0.03014,2.295,0,0.142851
0.915324,0.082065,0.747416,0.714936,0.022081,0.021191,0.589494,0.110035,0.99958,0.0,0.045369,0.992982,0.980062,0.044134,2.295,1,0.112645
0.909291,0.077306,0.731783,0.712964,0.02144,0.018862,0.59147,0.110178,0.99977,0.0,0.039366,0.989774,0.979494,0.038156,2.295,2,0.150068
0.920061,0.091579,0.767081,0.718087,0.023487,0.022074,0.587696,0.110267,0.999325,0.0,0.050102,0.995384,0.979137,0.048797,2.295,3,0.054595
0.910852,0.084347,0.780454,0.714061,0.024119,0.022522,0.588392,0.110307,0.999731,0.0,0.05241,0.994513,0.978978,0.051013,2.295,4,0.013074
0.946065,0.060404,0.694589,0.731209,0.019184,0.018584,0.579888,0.110924,0.990949,0.0,0.034819,0.999999,0.976415,0.03369,2.295,5,0.06574
0.928336,0.074411,0.724685,0.724722,0.018412,0.016422,0.581381,0.111056,0.998457,0.0,0.029632,0.999851,0.975848,0.028868,2.295,6,0.107296
0.907424,0.082502,0.778151,0.71105,0.026714,0.023477,0.593073,0.109842,0.999809,0.0,0.060166,0.986736,0.980815,0.058218,2.295,7,0.007427
0.886408,0.090204,0.761926,0.701395,0.028267,0.024838,0.597511,0.109771,0.999977,0.0,0.067026,0.976329,0.981085,0.0642,2.295,8,0.071347
0.903543,0.091055,0.760362,0.709208,0.023302,0.022672,0.592911,0.109877,0.999871,0.0,0.051023,0.987061,0.980679,0.049383,2.295,9,0.12613
0.902803,0.085021,0.774186,0.708646,0.027199,0.023535,0.594013,0.109785,0.99988,0.0,0.061352,0.984777,0.981031,0.059265,2.295,10,0.025937
0.907984,0.083663,0.777287,0.714369,0.024513,0.023115,0.590004,0.110576,0.999798,0.0,0.054583,0.992211,0.97788,0.052949,2.295,11,0.048179
0.897054,0.082016,0.760965,0.707538,0.024794,0.02094,0.59428,0.110172,0.999932,0.0,0.050149,0.984195,0.979518,0.048343,2.295,12,0.111497
0.908829,0.078064,0.730606,0.712905,0.024287,0.023052,0.593705,0.11034,0.99978,0.0,0.053959,0.985434,0.978844,0.052037,2.295,13,0.117488
0.903455,0.094138,0.746915,0.709165,0.021941,0.021271,0.594326,0.109775,0.999872,0.0,0.045257,0.984095,0.981072,0.043688,2.295,14,0.164933
0.917715,0.078737,0.769857,0.717542,0.024317,0.022963,0.590558,0.110512,0.999466,0.0,0.053821,0.99133,0.978142,0.05216,2.295,15,0.065078
0.869062,0.095101,0.759855,0.69071,0.033574,0.023772,0.609106,0.108737,0.999996,0.0,0.075524,0.935956,0.98485,0.069616,2.295,16,0.113353
0.921689,0.074356,0.742483,0.720466,0.022013,0.020368,0.586088,0.110847,0.999206,0.0,0.043525,0.997109,0.976744,0.042356,2.295,17,0.067238
0.883307,0.090129,0.74617,0.699213,0.029935,0.024576,0.601251,0.109557,0.999983,0.0,0.070042,0.965333,0.981897,0.066389,2.295,18,0.087276
0.913185,0.076846,0.752237,0.715531,0.022509,0.02184,0.585228,0.110486,0.999661,0.0,0.047591,0.997867,0.978251,0.04644,2.295,19,0.013005
0.927336,0.064494,0.697715,0.727189,0.016762,0.016144,0.578335,0.111851,0.998604,0.0,0.026579,0.999784,0.972302,0.025802,2.3,0,0.112083
0.939785,0.061878,0.702495,0.731161,0.017979,0.017883,0.577435,0.111595,0.99516,0.0,0.031475,0.999486,0.973467,0.030476,2.3,1,0.07352
0.912453,0.077177,0.706847,0.718152,0.019221,0.017429,0.586659,0.111142,0.999685,0.0,0.032763,0.996542,0.975478,0.031839,2.3,2,0.142045
0.931035,0.068326,0.742699,0.727302,0.019977,0.019641,0.580477,0.111582,0.997979,0.0,0.038233,0.999982,0.973529,0.037145,2.3,3,0.032028
0.927064,0.070489,0.706462,0.725533,0.017878,0.017033,0.58018,0.111404,0.998641,0.0,0.029843,0.999997,0.974327,0.029037,2.3,4,0.10804
0.927494,0.072668,0.70614,0.72432,0.017825,0.017539,0.58165,0.111147,0.998582,0.0,0.030623,0.999787,0.975457,0.029823,2.3,5,0.125206
0.914544,0.075851,0.67832,0.719243,0.012868,0.012834,0.579207,0.111219,0.999611,0.0,0.016335,0.999951,0.975142,0.015922,2.3,6,0.195504
0.913708,0.075205,0.67345,0.718512,0.012481,0.01218,0.581018,0.111165,0.999642,0.0,0.015049,0.999919,0.975379,0.014672,2.3,7,0.206938
0.925665,0.075921,0.745499,0.724136,0.018789,0.018784,0.582397,0.111249,0.998818,0.0,0.03448,0.999551,0.975008,0.033564,2.3,8,0.109612
0.935018,0.064673,0.657602,0.729148,0.015284,0.014994,0.577595,0.111399,0.996992,0.0,0.022571,0.999548,0.974349,0.021916,2.3,9,0.137657
0.92296,0.076507,0.761493,0.72289,0.019031,0.018937,0.578871,0.111167,0.999098,0.0,0.035192,0.9999,0.975368,0.034291,2.3,10,0.049832
0.924928,0.072477,0.756651,0.724542,0.020522,0.018579,0.581267,0.1115,0.998902,0.0,0.037174,0.999875,0.973896,0.036159,2.3,11,0.010396
0.928283,0.073852,0.737241,0.727101,0.017883,0.014671,0.575842,0.111786,0.998465,0.0,0.025777,0.99865,0.972601,0.024998,2.3,12,0.007991
0.938046,0.062262,0.690671,0.731641,0.014421,0.013412,0.57203,0.111842,0.995931,0.0,0.019094,0.99505,0.972343,0.018399,2.3,13,0.100153
0.932488,0.073901,0.743948,0.727683,0.017714,0.017449,0.576004,0.111441,0.997664,0.0,0.030284,0.998753,0.974159,0.029396,2.3,14,0.038484
0.923368,0.07571,0.722968,0.724299,0.018131,0.016512,0.578284,0.111555,0.999061,0.0,0.029348,0.99977,0.973648,0.028541,2.3,15,0.075173
0.931453,0.067856,0.725911,0.728433,0.020122,0.02004,0.580555,0.111839,0.997893,0.0,0.039265,0.999976,0.972357,0.038098,2.3,16,0.028269
0.909317,0.08344,0.737104,0.716503,0.018521,0.018004,0.582977,0.111145,0.999769,0.0,0.032618,0.999308,0.975462,0.031789,2.3,17,0.122018
0.929407,0.073134,0.738403,0.726746,0.020056,0.019111,0.580788,0.111458,0.998283,0.0,0.037369,0.999952,0.974087,0.036336,2.3,18,0.045536
0.931068,0.071541,0.743978,0.728003,0.017268,0.016969,0.574402,0.111831,0.997973,0.0,0.028739,0.997555,0.972393,0.027821,2.3,19,0.01929
0.93467,0.063512,0.692394,0.734596,0.013981,0.012988,0.566704,0.112935,0.997095,0.0,0.01794,0.986285,0.967093,0.017062,2.305,0,9.9e-05
0.941179,0.064501,0.711073,0.735267,0.014185,0.01373,0.567581,0.112426,0.994438,0.0,0.019225,0.988023,0.969592,0.018315,2.305,1,0.021816
0.920904,0.075339,0.745226,0.724457,0.018826,0.018788,0.578912,0.111946,0.999266,0.0,0.034553,0.999907,0.971863,0.033553,2.305,2,0.057332
0.936932,0.066676,0.694562,0.732792,0.012925,0.012753,0.56956,0.11229,0.996359,0.0,0.016304,0.991521,0.970241,0.015627,2.305,3,0.117329
0.939634,0.058771,0.696716,0.734295,0.015261,0.015258,0.572147,0.112505,0.995232,0.0,0.022928,0.995193,0.969208,0.02201,2.305,4,0.080255
0.938702,0.064014,0.706994,0.734051,0.013328,0.013008,0.568461,0.112379,0.995655,0.0,0.017138,0.989651,0.969816,0.016377,2.305,5,0.094841
0.959791,0.048277,0.62195,0.746348,0.012248,0.012226,0.562131,0.113189,0.964793,0.0,0.014826,0.975362,0.965808,0.013474,2.305,6,0.024991
0.927025,0.071328,0.705664,0.727806,0.01448,0.01376,0.573524,0.112158,0.998646,0.0,0.019662,0.996729,0.970871,0.019001,2.305,7,0.114536
0.943034,0.062115,0.63539,0.737156,0.011372,0.011265,0.56718,0.112832,0.993308,0.0,0.012702,0.987243,0.967606,0.012052,2.305,8,0.132787
0.940978,0.063456,0.704223,0.735852,0.014329,0.014044,0.568608,0.112608,0.994548,0.0,0.019856,0.989912,0.968708,0.018937,2.305,9,0.052564
0.921189,0.066742,0.745138,0.725037,0.017171,0.016503,0.574102,0.112136,0.999245,0.0,0.027811,0.997286,0.970975,0.02691,2.305,10,0.001318
0.954355,0.05422,0.667975,0.744099,0.012488,0.012379,0.563213,0.113358,0.979385,0.0,0.015302,0.978225,0.96494,0.014146,2.305,11,0.037402
0.954891,0.054596,0.669374,0.743441,0.013176,0.012759,0.565272,0.112914,0.978262,0.0,0.016625,0.983195,0.967194,0.015466,2.305,12,0.025947
0.948517,0.057693,0.690053,0.74002,0.01379,0.013788,0.566767,0.112917,0.988449,0.0,0.018775,0.986412,0.967183,0.017705,2.305,13,0.035408
0.948319,0.058191,0.660848,0.738818,0.013499,0.013454,0.570039,0.112633,0.988674,0.0,0.017944,0.992279,0.968587,0.017051,2.305,14,0.09758
0.935506,0.058324,0.681767,0.733347,0.0147,0.0143,0.570116,0.112569,0.996842,0.0,0.020729,0.992396,0.9689,0.019869,2.305,15,0.06249
0.939332,0.061253,0.621519,0.735252,0.011957,0.011843,0.574536,0.112654,0.995373,0.0,0.014028,0.99767,0.968484,0.013492,2.305,16,0.175038
0.94462,0.054251,0.665953,0.738167,0.013469,0.013404,0.568047,0.112784,0.992163,0.0,0.01784,0.988899,0.967843,0.01694,2.305,17,0.085625
0.95687,0.058688,0.642367,0.743609,0.013046,0.012904,0.566222,0.112982,0.973567,0.0,0.016648,0.985279,0.966857,0.01544,2.305,18,0.069515
0.940454,0.063119,0.708587,0.735257,0.014928,0.0148,0.569671,0.112603,0.994825,0.0,0.021773,0.991699,0.968734,0.020809,2.305,19,0.037465
0.950848,0.056405,0.671942,0.743958,0.010696,0.010478,0.558671,0.113644,0.985439,0.0,0.011124,0.965084,0.963451,0.010193,2.31,0,0.041099
0.95107,0.053947,0.661128,0.743173,0.010222,0.010221,0.558453,0.113437,0.985114,0.0,0.010376,0.964378,0.964534,0.009507,2.31,1,0.067631
0.948307,0.059922,0.695891,0.742029,0.010673,0.010107,0.558732,0.113434,0.988687,0.0,0.01071,0.96528,0.964548,0.009859,2.31,2,0.048873
0.958469,0.053627,0.657309,0.746933,0.011434,0.011384,0.559969,0.113631,0.969056,0.0,0.012904,0.969141,0.963521,0.011676,2.31,3,0.006483
0.944003,0.059974,0.688967,0.740726,0.011249,0.011248,0.561147,0.113574,0.992629,0.0,0.012547,0.972613,0.96382,0.011675,2.31,4,0.06494
0.946979,0.057731,0.660158,0.741329,0.009763,0.009756,0.560912,0.11343,0.990087,0.0,0.009465,0.971936,0.964569,0.008786,2.31,5,0.116567
0.964797,0.041661,0.610033,0.752086,0.008634,0.008631,0.552173,0.114308,0.943494,0.0,0.007414,0.9413,0.959881,0.006321,2.31,6,0.024409
0.955466,0.049067,0.63797,0.745329,0.011324,0.011324,0.560561,0.113465,0.977011,0.0,0.012715,0.97091,0.96439,0.011632,2.31,7,0.04326
0.944886,0.061977,0.700127,0.74094,0.011488,0.011456,0.560748,0.113499,0.991951,0.0,0.013045,0.971459,0.964211,0.012121,2.31,8,0.042505
0.940106,0.065547,0.708685,0.738548,0.012087,0.011921,0.562924,0.113502,0.995002,0.0,0.014271,0.977477,0.964198,0.013383,2.31,9,0.044058
0.93864,0.062023,0.682069,0.737348,0.011918,0.011637,0.565279,0.11334,0.995682,0.0,0.013742,0.983211,0.965032,0.012983,2.31,10,0.096345
0.951312,0.052044,0.676428,0.74582,0.010488,0.01043,0.559501,0.114225,0.984755,0.0,0.01086,0.967705,0.960335,0.009938,2.31,11,0.073386
0.955904,0.050407,0.592862,0.747228,0.010344,0.010319,0.561259,0.113885,0.975981,0.0,0.010598,0.972933,0.962173,0.009683,2.31,12,0.099747
0.947538,0.061932,0.647829,0.742672,0.010262,0.010261,0.562069,0.113703,0.989521,0.0,0.010456,0.975195,0.96314,0.009718,2.31,13,0.112895
0.955739,0.059152,0.660211,0.745589,0.009953,0.009872,0.556595,0.113505,0.97636,0.0,0.009762,0.958108,0.964181,0.008805,2.31,14,0.041068
0.946671,0.057867,0.666167,0.742109,0.011801,0.011271,0.562782,0.11365,0.990387,0.0,0.013184,0.977104,0.96342,0.012291,2.31,15,0.059886
0.960629,0.049145,0.650852,0.74916,0.010485,0.010441,0.5577,0.113954,0.961756,0.0,0.010868,0.961894,0.961808,0.00967,2.31,16,0.011289
0.934474,0.064014,0.718201,0.735142,0.014341,0.013992,0.567971,0.113286,0.997151,0.0,0.019801,0.98876,0.965312,0.018846,2.31,17,0.019816
0.946438,0.056912,0.705349,0.741124,0.011688,0.011582,0.560774,0.113449,0.990607,0.0,0.013415,0.971536,0.964471,0.012452,2.31,18,0.021823
0.957827,0.055454,0.638418,0.747108,0.009772,0.009757,0.556133,0.113679,0.970951,0.0,0.009475,0.956471,0.963269,0.008476,2.31,19,0.038046
0.953487,0.050935,0.662424,0.748886,0.009542,0.009511,0.556978,0.114655,0.981089,0.0,0.009021,0.959439,0.957957,0.008134,2.315,0,0.068676
0.96385,0.044101,0.620158,0.752843,0.007467,0.007397,0.548542,0.114551,0.947879,0.0,0.005503,0.925598,0.958536,0.004628,2.315,1,0.00797
0.959649,0.047285,0.590019,0.751393,0.008425,0.008172,0.553441,0.114563,0.965306,0.0,0.006853,0.946381,0.958469,0.006001,2.315,2,0.065706
0.953905,0.054077,0.651849,0.748653,0.00911,0.009108,0.554035,0.114471,0.980283,0.0,0.008252,0.948692,0.958982,0.007359,2.315,3,0.037181
0.96446,0.042019,0.607689,0.753999,0.008437,0.008423,0.551576,0.114654,0.945201,0.0,0.007073,0.93883,0.957962,0.006013,2.315,4,0.0199
0.965016,0.040605,0.602017,0.752785,0.008682,0.008658,0.553267,0.114442,0.942858,0.0,0.007479,0.945696,0.959143,0.006396,2.315,5,0.051238
0.945104,0.056616,0.638891,0.74397,0.008388,0.008348,0.557191,0.114364,0.991775,0.0,0.00697,0.960169,0.959575,0.006369,2.315,6,0.114427
0.956586,0.05461,0.650774,0.749371,0.009672,0.00946,0.555914,0.114445,0.974298,0.0,0.009094,0.955689,0.959129,0.008122,2.315,7,0.02076
0.964223,0.042179,0.629938,0.753797,0.009473,0.009453,0.554417,0.11458,0.946409,0.0,0.008902,0.950151,0.958375,0.007672,2.315,8,0.027812
0.966851,0.041325,0.616561,0.755053,0.006598,0.006596,0.545228,0.114828,0.931,0.0,0.004339,0.909865,0.956981,0.003517,2.315,9,0.003748
0.958879,0.052234,0.653001,0.749815,0.008901,0.008785,0.553417,0.114194,0.967783,0.0,0.007779,0.946289,0.960505,0.006843,2.315,10,0.047369
0.963462,0.046593,0.641214,0.754583,0.008199,0.008157,0.550869,0.115036,0.949605,0.0,0.006658,0.935851,0.955792,0.005655,2.315,11,0.02641
0.960377,0.049198,0.626603,0.752033,0.008591,0.008443,0.553299,0.114624,0.962691,0.0,0.007218,0.945823,0.958129,0.006297,2.315,12,0.061379
0.952587,0.058645,0.677016,0.749363,0.008466,0.008438,0.551828,0.114873,0.982696,0.0,0.00711,0.939877,0.956721,0.006282,2.315,13,0.031164
0.960088,0.04851,0.648551,0.750762,0.008103,0.008088,0.550601,0.114309,0.963745,0.0,0.006525,0.934705,0.959879,0.005642,2.315,14,0.006448
0.964088,0.042478,0.598916,0.753961,0.007434,0.007431,0.548287,0.114798,0.947016,0.0,0.005503,0.924436,0.957151,0.004612,2.315,15,0.030253
0.941604,0.067914,0.675361,0.741111,0.010067,0.010061,0.561483,0.113965,0.994197,0.0,0.010061,0.973567,0.961747,0.009366,2.315,16,0.110443
0.953952,0.049147,0.630104,0.748415,0.008916,0.008831,0.556925,0.11434,0.980212,0.0,0.007833,0.959254,0.959708,0.007068,2.315,17,0.09905
0.965221,0.039657,0.62333,0.753936,0.007621,0.007611,0.548623,0.114652,0.942491,0.0,0.005778,0.92597,0.957974,0.00483,2.315,18,0.017095
0.969724,0.034731,0.581349,0.756293,0.007022,0.006946,0.547131,0.114732,0.923638,0.0,0.004861,0.919059,0.95752,0.003951,2.315,19,0.044215
0.957295,0.049646,0.649512,0.754328,0.006552,0.006543,0.544839,0.115678,0.972451,0.0,0.004274,0.907935,0.95203,0.003593,2.32,0,0.013935
0.96205,0.044193,0.61867,0.754159,0.00626,0.00608,0.546964,0.115096,0.956315,0.0,0.003796,0.91827,0.955443,0.003185,2.32,1,0.082186
0.976214,0.031483,0.529036,0.762029,0.005397,0.005393,0.5409,0.115497,0.873153,0.0,0.002905,0.887419,0.953105,0.002145,2.32,2,0.030984
0.971794,0.036636,0.586722,0.761296,0.005209,0.005146,0.539433,0.115895,0.895303,0.0,0.002675,0.879355,0.950725,0.002003,2.32,3,0.002856
0.967216,0.04123,0.607542,0.757327,0.007342,0.007191,0.547718,0.115231,0.928529,0.0,0.005261,0.921808,0.954661,0.004299,2.32,4,0.008731
0.971514,0.033287,0.556068,0.759589,0.004983,0.004976,0.540269,0.115383,0.916331,0.0,0.002475,0.883974,0.953773,0.001912,2.32,5,0.050648
0.966144,0.041706,0.604069,0.758524,0.004847,0.004846,0.540316,0.115665,0.935452,0.0,0.002345,0.884232,0.952108,0.001847,2.32,6,0.061539
0.963947,0.044796,0.631528,0.756076,0.00664,0.006526,0.545699,0.115349,0.947293,0.0,0.00432,0.912179,0.953976,0.003561,2.32,7,0.008796
0.964328,0.041763,0.605861,0.757363,0.007465,0.007192,0.548463,0.115729,0.946015,0.0,0.005349,0.925238,0.951724,0.004456,2.32,8,0.040763
0.95559,0.048294,0.652505,0.752076,0.0075,0.0075,0.548638,0.115214,0.97674,0.0,0.005604,0.926036,0.954762,0.00484,2.32,9,0.026497
0.970607,0.037952,0.580886,0.760103,0.006193,0.006128,0.543822,0.11566,0.904174,0.0,0.003786,0.902801,0.952138,0.002942,2.32,10,0.015253
0.961827,0.047061,0.633645,0.756389,0.00694,0.006887,0.548875,0.115682,0.957037,0.0,0.004764,0.927108,0.952006,0.004024,2.32,11,0.078454
0.965574,0.046637,0.612836,0.757555,0.005105,0.005101,0.541034,0.115545,0.938102,0.0,0.002599,0.888144,0.952818,0.002064,2.32,12,0.054515
0.976191,0.027678,0.541556,0.763478,0.005812,0.005781,0.542572,0.115856,0.952464,0.0,0.003352,0.896336,0.950961,0.002722,2.32,13,0.008765
0.966074,0.039198,0.619176,0.757542,0.006397,0.006375,0.545264,0.115403,0.937836,0.0,0.004067,0.910042,0.953655,0.00331,2.32,14,0.038969
0.972225,0.033871,0.57603,0.760921,0.005103,0.005088,0.539948,0.115649,0.903925,0.0,0.002592,0.882209,0.952201,0.001968,2.32,15,0.00659
0.959562,0.045526,0.634735,0.754781,0.006268,0.006178,0.543935,0.115457,0.965692,0.0,0.003862,0.903378,0.953343,0.003212,2.32,16,0.01811
0.968025,0.037234,0.603411,0.758702,0.006132,0.006119,0.544007,0.115661,0.927847,0.0,0.003742,0.903744,0.95213,0.002988,2.32,17,0.035702
0.969708,0.035301,0.580202,0.759843,0.005455,0.005444,0.540383,0.115545,0.920804,0.0,0.002964,0.884602,0.952821,0.0023,2.32,18,0.008471
0.971863,0.034298,0.565167,0.760705,0.00573,0.005651,0.542007,0.115508,0.90506,0.0,0.003231,0.893353,0.953038,0.00249,2.32,19,0.031057
