experiment,threshold,regime,peak_C_A,peak_t_A,peak_C_B,peak_t_B,final_C_A,mean_C_A,mean_C_B,var_C_A,var_C_B,lag1_ac_C_A,lag1_ac_C_B,mapping_agree
stochastic,0.32,transition,0.8201631956403252,21,0.8193082487837223,54,0.8123056853814301,0.8119704718951551,0.8104257163010068,1.3160120346534815e-05,1.5207291014012777e-05,0.8539144380181248,0.860606916042065,True
stochastic,0.33,transition,0.8201631956403252,21,0.8193082487837223,54,0.8123056853814301,0.8119704718951551,0.8104257163010068,1.3160120346534815e-05,1.5207291014012777e-05,0.8539144380181248,0.860606916042065,True
stochastic,0.34,transition,0.8233531191687925,29,0.8218546036926033,83,0.82028431668924,0.8140649088187862,0.8121291686590387,2.9698169854435305e-05,2.4860992751213158e-05,0.9020664414531104,0.890013645182476,True
stochastic,0.35,transition,0.8233531191687925,29,0.8218546036926033,83,0.82028431668924,0.8140649088187862,0.8121291686590387,2.9698169854435305e-05,2.4860992751213158e-05,0.9020664414531104,0.890013645182476,True
stochastic,0.36,transition,0.8233531191687925,29,0.8218546036926033,83,0.82028431668924,0.8140649088187862,0.8121291686590387,2.9698169854435305e-05,2.4860992751213158e-05,0.9020664414531104,0.890013645182476,True
stochastic,0.37,transition,0.8233531191687925,29,0.8218546036926033,83,0.82028431668924,0.8140649088187862,0.8121291686590387,2.9698169854435305e-05,2.4860992751213158e-05,0.9020664414531104,0.890013645182476,True
stochastic,0.38,transition,0.818200244184812,91,0.8195051454155806,67,0.8087671515516244,0.8092558757585187,0.8102142399407927,4.102675620835022e-05,3.9577152454303566e-05,0.9045094935977055,0.8892297812269743,True
stochastic,0.39,transition,0.818200244184812,91,0.8195051454155806,67,0.8087671515516244,0.8092558757585187,0.8102142399407927,4.102675620835022e-05,3.9577152454303566e-05,0.9045094935977055,0.8892297812269743,True
stochastic,0.4,transition,0.818200244184812,91,0.8195051454155806,67,0.8087671515516244,0.8092558757585187,0.8102142399407927,4.102675620835022e-05,3.9577152454303566e-05,0.9045094935977055,0.8892297812269743,True
stochastic,0.41,transition,0.8050954841708083,81,0.803481674051443,71,0.794499854076485,0.7927237463938572,0.7909184012005317,7.075542634374012e-05,0.00010163946664851724,0.8931864307060027,0.9429208706788976,True
stochastic,0.42,transition,0.8050954841708083,81,0.803481674051443,71,0.794499854076485,0.7927237463938572,0.7909184012005317,7.075542634374012e-05,0.00010163946664851724,0.8931864307060027,0.9429208706788976,True
stochastic,0.43,transition,0.7764607036534023,75,0.7791994589846803,88,0.7635367087663356,0.7542805353706629,0.7556720803224605,0.00032497581134544674,0.0003863189601191923,0.9475221342369833,0.9689441625400911,True
stochastic,0.44,transition,0.7764607036534023,75,0.7791994589846803,88,0.7635367087663356,0.7542805353706629,0.7556720803224605,0.00032497581134544674,0.0003863189601191923,0.9475221342369833,0.9689441625400911,True
stochastic,0.45,transition,0.7764607036534023,75,0.7791994589846803,88,0.7635367087663356,0.7542805353706629,0.7556720803224605,0.00032497581134544674,0.0003863189601191923,0.9475221342369833,0.9689441625400911,True
stochastic,0.46,transition,0.7764607036534023,75,0.7791994589846803,88,0.7635367087663356,0.7542805353706629,0.7556720803224605,0.00032497581134544674,0.0003863189601191923,0.9475221342369833,0.9689441625400911,True
stochastic,0.47,transition,0.7764607036534023,75,0.7791994589846803,88,0.7635367087663356,0.7542805353706629,0.7556720803224605,0.00032497581134544674,0.0003863189601191923,0.9475221342369833,0.9689441625400911,True
stochastic,0.48,transition,0.7764607036534023,75,0.7791994589846803,88,0.7635367087663356,0.7542805353706629,0.7556720803224605,0.00032497581134544674,0.0003863189601191923,0.9475221342369833,0.9689441625400911,True
stochastic,0.49,transition,0.7764607036534023,75,0.7791994589846803,88,0.7635367087663356,0.7542805353706629,0.7556720803224605,0.00032497581134544674,0.0003863189601191923,0.9475221342369833,0.9689441625400911,True
stochastic,0.5,transition,0.7764607036534023,75,0.7791994589846803,88,0.7635367087663356,0.7542805353706629,0.7556720803224605,0.00032497581134544674,0.0003863189601191923,0.9475221342369833,0.9689441625400911,True
stochastic,0.51,segregated,0.5892668842803817,55,0.5812010045476586,71,0.5690752745253287,0.5544092059390461,0.5552969930905756,0.0009314423438766082,0.0007105544829088441,0.985838761630806,0.9816021279106405,True
stochastic,0.52,segregated,0.5892668842803817,55,0.5812010045476586,71,0.5690752745253287,0.5544092059390461,0.5552969930905756,0.0009314423438766082,0.0007105544829088441,0.985838761630806,0.9816021279106405,True
stochastic,0.53,segregated,0.5892668842803817,55,0.5812010045476586,71,0.5690752745253287,0.5544092059390461,0.5552969930905756,0.0009314423438766082,0.0007105544829088441,0.985838761630806,0.9816021279106405,True
stochastic,0.54,segregated,0.5892668842803817,55,0.5812010045476586,71,0.5690752745253287,0.5544092059390461,0.5552969930905756,0.0009314423438766082,0.0007105544829088441,0.985838761630806,0.9816021279106405,True
stochastic,0.55,segregated,0.5892668842803817,55,0.5812010045476586,71,0.5690752745253287,0.5544092059390461,0.5552969930905756,0.0009314423438766082,0.0007105544829088441,0.985838761630806,0.9816021279106405,True
stochastic,0.56,segregated,0.5892668842803817,55,0.5812010045476586,71,0.5690752745253287,0.5544092059390461,0.5552969930905756,0.0009314423438766082,0.0007105544829088441,0.985838761630806,0.9816021279106405,True
stochastic,0.57,segregated,0.5892668842803817,55,0.5812010045476586,71,0.5690752745253287,0.5544092059390461,0.5552969930905756,0.0009314423438766082,0.0007105544829088441,0.985838761630806,0.9816021279106405,True
stochastic,0.58,segregated,0.5018273588633937,57,0.49400564037639627,43,0.4831032182876034,0.48315247022048996,0.48056173240520117,8.986206400605854e-05,3.34974467443537e-05,0.924809593191909,0.8448360429086343,True
stochastic,0.59,segregated,0.5018273588633937,57,0.49400564037639627,43,0.4831032182876034,0.48315247022048996,0.48056173240520117,8.986206400605854e-05,3.34974467443537e-05,0.924809593191909,0.8448360429086343,True
stochastic,0.6,segregated,0.5018273588633937,57,0.49400564037639627,43,0.4831032182876034,0.48315247022048996,0.48056173240520117,8.986206400605854e-05,3.34974467443537e-05,0.924809593191909,0.8448360429086343,True
stochastic,0.61,segregated,0.47383833365347716,83,0.46820330996655024,94,0.4492132869294051,0.45058953429613,0.4478584930795873,0.00023320885575453342,0.00030691364795610253,0.9568119942168506,0.9687706817975541,True
stochastic,0.62,segregated,0.47383833365347716,83,0.46820330996655024,94,0.4492132869294051,0.45058953429613,0.4478584930795873,0.00023320885575453342,0.00030691364795610253,0.9568119942168506,0.9687706817975541,True
stochastic,0.63,segregated,0.35438461247556335,86,0.35392177870205355,70,0.3432180403007472,0.34128379586615815,0.3394814983593513,0.00011323579013447972,9.959943463846304e-05,0.9329096525921823,0.9051730720817672,True
stochastic,0.64,segregated,0.35438461247556335,86,0.35392177870205355,70,0.3432180403007472,0.34128379586615815,0.3394814983593513,0.00011323579013447972,9.959943463846304e-05,0.9329096525921823,0.9051730720817672,True
stochastic,0.65,segregated,0.35438461247556335,86,0.35392177870205355,70,0.3432180403007472,0.34128379586615815,0.3394814983593513,0.00011323579013447972,9.959943463846304e-05,0.9329096525921823,0.9051730720817672,True
stochastic,0.66,segregated,0.35438461247556335,86,0.35392177870205355,70,0.3432180403007472,0.34128379586615815,0.3394814983593513,0.00011323579013447972,9.959943463846304e-05,0.9329096525921823,0.9051730720817672,True
stochastic,0.67,segregated,0.2070291780505113,80,0.2046207649957179,79,0.1904684121366001,0.19707285871346641,0.19575975654257236,1.918475263710573e-05,1.4291384604126398e-05,0.9091997124796775,0.8841345483829263,True
stochastic,0.68,segregated,0.2070291780505113,80,0.2046207649957179,79,0.1904684121366001,0.19707285871346641,0.19575975654257236,1.918475263710573e-05,1.4291384604126398e-05,0.9091997124796775,0.8841345483829263,True
stochastic,0.69,segregated,0.2070291780505113,80,0.2046207649957179,79,0.1904684121366001,0.19707285871346641,0.19575975654257236,1.918475263710573e-05,1.4291384604126398e-05,0.9091997124796775,0.8841345483829263,True
stochastic,0.7,segregated,0.2070291780505113,80,0.2046207649957179,79,0.1904684121366001,0.19707285871346641,0.19575975654257236,1.918475263710573e-05,1.4291384604126398e-05,0.9091997124796775,0.8841345483829263,True
stochastic,0.71,segregated,0.2070291780505113,80,0.2046207649957179,79,0.1904684121366001,0.19707285871346641,0.19575975654257236,1.918475263710573e-05,1.4291384604126398e-05,0.9091997124796775,0.8841345483829263,True
stochastic,0.72,segregated,0.13188454270425723,78,0.1295383044093346,76,0.1262351140835745,0.12639241035167414,0.12671721296858,4.177898114758388e-06,1.9643844719255113e-06,0.8839103909820322,0.8462002877239042,True
stochastic,0.73,segregated,0.13188454270425723,78,0.1295383044093346,76,0.1262351140835745,0.12639241035167414,0.12671721296858,4.177898114758388e-06,1.9643844719255113e-06,0.8839103909820322,0.8462002877239042,True
stochastic,0.74,segregated,0.13188454270425723,78,0.1295383044093346,76,0.1262351140835745,0.12639241035167414,0.12671721296858,4.177898114758388e-06,1.9643844719255113e-06,0.8839103909820322,0.8462002877239042,True
stochastic,0.75,segregated,0.13188454270425723,78,0.1295383044093346,76,0.1262351140835745,0.12639241035167414,0.12671721296858,4.177898114758388e-06,1.9643844719255113e-06,0.8839103909820322,0.8462002877239042,True
stochastic,0.76,segregated,0.10648793794127336,45,0.10615709477472371,60,0.09911504695273113,0.10262954427671654,0.1029176853439219,2.606515644696211e-06,2.1683449458210785e-06,0.8962135667728598,0.862207395307949,True
stochastic,0.77,segregated,0.10648793794127336,45,0.10615709477472371,60,0.09911504695273113,0.10262954427671654,0.1029176853439219,2.606515644696211e-06,2.1683449458210785e-06,0.8962135667728598,0.862207395307949,True
stochastic,0.78,segregated,0.10648793794127336,45,0.10615709477472371,60,0.09911504695273113,0.10262954427671654,0.1029176853439219,2.606515644696211e-06,2.1683449458210785e-06,0.8962135667728598,0.862207395307949,True
stochastic,0.79,segregated,0.10648793794127336,45,0.10615709477472371,60,0.09911504695273113,0.10262954427671654,0.1029176853439219,2.606515644696211e-06,2.1683449458210785e-06,0.8962135667728598,0.862207395307949,True
stochastic,0.8,segregated,0.10648793794127336,45,0.10615709477472371,60,0.09911504695273113,0.10262954427671654,0.1029176853439219,2.606515644696211e-06,2.1683449458210785e-06,0.8962135667728598,0.862207395307949,True
stochastic,0.81,segregated,0.09227177114549116,5,0.09206312079169493,5,0.08908258488805146,0.08802016805489803,0.08824107506754728,2.060643065748943e-06,3.8099207807983427e-06,0.8832404716257429,0.9341495387261762,True
stochastic,0.82,segregated,0.09227177114549116,5,0.09206312079169493,5,0.08908258488805146,0.08802016805489803,0.08824107506754728,2.060643065748943e-06,3.8099207807983427e-06,0.8832404716257429,0.9341495387261762,True
stochastic,0.83,segregated,0.09227177114549116,5,0.09206312079169493,5,0.08908258488805146,0.08802016805489803,0.08824107506754728,2.060643065748943e-06,3.8099207807983427e-06,0.8832404716257429,0.9341495387261762,True
