experiment,threshold,time_step,regime,C_A,C_B,w_H,w_OPs,w_OPt,w_T,w_G
heterogeneous_thresholds,0.02,10,mixed,0.14435191843074366,0.14141279593396391,1.1878706856020445,0.37529095663102685,0.0,0.6819407511903469,0.4748307574716752
heterogeneous_thresholds,0.02,11,mixed,0.14435191843074366,0.14141279593396391,1.1878706856020445,0.37529095663102685,0.0,0.6819407511903469,0.4748307574716752
heterogeneous_thresholds,0.02,12,mixed,0.14435191843074366,0.14141279593396391,1.1878706856020445,0.37529095663102685,0.0,0.6819407511903469,0.4748307574716752
heterogeneous_thresholds,0.02,13,mixed,0.14435191843074366,0.14141279593396391,1.1878706856020445,0.37529095663102685,0.0,0.6819407511903469,0.4748307574716752
heterogeneous_thresholds,0.02,14,mixed,0.14435191843074366,0.14141279593396391,1.1878706856020445,0.37529095663102685,0.0,0.6819407511903469,0.4748307574716752
heterogeneous_thresholds,0.02,15,mixed,0.14435191843074366,0.14141279593396391,1.1878706856020445,0.37529095663102685,0.0,0.6819407511903469,0.4748307574716752
heterogeneous_thresholds,0.02,16,mixed,0.14435191843074366,0.14141279593396391,1.1878706856020445,0.37529095663102685,0.0,0.6819407511903469,0.4748307574716752
heterogeneous_thresholds,0.02,17,mixed,0.14435191843074366,0.14141279593396391,1.1878706856020445,0.37529095663102685,0.0,0.6819407511903469,0.4748307574716752
heterogeneous_thresholds,0.03,2,mixed,0.23583259686985986,0.2670703165270318,1.1878706856020445,0.3752910659760012,0.23032856346937264,0.6980457874889943,0.46963605246716345
heterogeneous_thresholds,0.03,3,mixed,0.14341424613232917,0.162257925354445,1.1878706856020445,0.3752912842972313,0.0,0.6823776661632269,0.4714438182557382
heterogeneous_thresholds,0.03,4,mixed,0.1433191926232722,0.1473596268595656,1.1878706856020445,0.3752914480252007,0.0,0.6820864055540473,0.47133153528731186
heterogeneous_thresholds,0.03,5,mixed,0.14332281540687655,0.14365632732763628,1.1878706856020445,0.37529159304841175,0.0,0.6819407511903469,0.47144478056786543
heterogeneous_thresholds,0.03,6,mixed,0.14332281540687655,0.14365632732763628,1.1878706856020445,0.37529159304841175,0.0,0.6819407511903469,0.47144478056786543
heterogeneous_thresholds,0.03,7,mixed,0.14332281540687655,0.14365632732763628,1.1878706856020445,0.37529159304841175,0.0,0.6819407511903469,0.47144478056786543
heterogeneous_thresholds,0.03,8,mixed,0.14332281540687655,0.14365632732763628,1.1878706856020445,0.37529159304841175,0.0,0.6819407511903469,0.47144478056786543
heterogeneous_thresholds,0.03,9,mixed,0.14332281540687655,0.14365632732763628,1.1878706856020445,0.37529159304841175,0.0,0.6819407511903469,0.47144478056786543
heterogeneous_thresholds,0.03,10,mixed,0.14332281540687655,0.14365632732763628,1.1878706856020445,0.37529159304841175,0.0,0.6819407511903469,0.47144478056786543
heterogeneous_thresholds,0.03,11,mixed,0.14332281540687655,0.14365632732763628,1.1878706856020445,0.37529159304841175,0.0,0.6819407511903469,0.47144478056786543
heterogeneous_thresholds,0.03,12,mixed,0.14332281540687655,0.14365632732763628,1.1878706856020445,0.37529159304841175,0.0,0.6819407511903469,0.47144478056786543
heterogeneous_thresholds,0.03,13,mixed,0.14332281540687655,0.14365632732763628,1.1878706856020445,0.37529159304841175,0.0,0.6819407511903469,0.47144478056786543
heterogeneous_thresholds,0.03,14,mixed,0.14332281540687655,0.14365632732763628,1.1878706856020445,0.37529159304841175,0.0,0.6819407511903469,0.47144478056786543
heterogeneous_thresholds,0.03,15,mixed,0.14332281540687655,0.14365632732763628,1.1878706856020445,0.37529159304841175,0.0,0.6819407511903469,0.47144478056786543
heterogeneous_thresholds,0.03,16,mixed,0.14332281540687655,0.14365632732763628,1.1878706856020445,0.37529159304841175,0.0,0.6819407511903469,0.47144478056786543
heterogeneous_thresholds,0.03,17,mixed,0.14332281540687655,0.14365632732763628,1.1878706856020445,0.37529159304841175,0.0,0.6819407511903469,0.47144478056786543
heterogeneous_thresholds,0.04,2,mixed,0.25337583685521325,0.2818207009137019,1.1878706856020445,0.37529285622909986,0.2680475975798258,0.7009330819954407,0.4732496963483895
heterogeneous_thresholds,0.04,3,mixed,0.15163366362034256,0.1734047218174274,1.1878706856020445,0.37529134555234817,0.018612297876669275,0.683396957028829,0.47415391493609366
heterogeneous_thresholds,0.04,4,mixed,0.1443109730314446,0.14774440516928505,1.1878706856020445,0.3752904324664984,0.0,0.6822320117995265,0.4744919834818302
heterogeneous_thresholds,0.04,5,mixed,0.14431441144746665,0.14266507685856694,1.1878706856020445,0.3752903436822784,0.0,0.6820864055540474,0.47460549059959395
heterogeneous_thresholds,0.04,6,mixed,0.14411086402319478,0.14266507685856694,1.1878706856020445,0.37529030233307,0.0,0.6819407511903469,0.47403838893939004
heterogeneous_thresholds,0.04,7,mixed,0.14411086402319478,0.14266507685856694,1.1878706856020445,0.37529030233307,0.0,0.6819407511903469,0.47403838893939004
heterogeneous_thresholds,0.04,8,mixed,0.14411086402319478,0.14266507685856694,1.1878706856020445,0.37529030233307,0.0,0.6819407511903469,0.47403838893939004
heterogeneous_thresholds,0.04,9,mixed,0.14411086402319478,0.14266507685856694,1.1878706856020445,0.37529030233307,0.0,0.6819407511903469,0.47403838893939004
heterogeneous_thresholds,0.04,10,mixed,0.14411086402319478,0.14266507685856694,1.1878706856020445,0.37529030233307,0.0,0.6819407511903469,0.47403838893939004
heterogeneous_thresholds,0.04,11,mixed,0.14411086402319478,0.14266507685856694,1.1878706856020445,0.37529030233307,0.0,0.6819407511903469,0.47403838893939004
heterogeneous_thresholds,0.04,12,mixed,0.14411086402319478,0.14266507685856694,1.1878706856020445,0.37529030233307,0.0,0.6819407511903469,0.47403838893939004
heterogeneous_thresholds,0.04,13,mixed,0.14411086402319478,0.14266507685856694,1.1878706856020445,0.37529030233307,0.0,0.6819407511903469,0.47403838893939004
heterogeneous_thresholds,0.04,14,mixed,0.14411086402319478,0.14266507685856694,1.1878706856020445,0.37529030233307,0.0,0.6819407511903469,0.47403838893939004
heterogeneous_thresholds,0.04,15,mixed,0.14411086402319478,0.14266507685856694,1.1878706856020445,0.37529030233307,0.0,0.6819407511903469,0.47403838893939004
heterogeneous_thresholds,0.04,16,mixed,0.14411086402319478,0.14266507685856694,1.1878706856020445,0.37529030233307,0.0,0.6819407511903469,0.47403838893939004
heterogeneous_thresholds,0.04,17,mixed,0.14411086402319478,0.14266507685856694,1.1878706856020445,0.37529030233307,0.0,0.6819407511903469,0.47403838893939004
heterogeneous_thresholds,0.05,2,mixed,0.2897241074866019,0.2950131019507342,1.1878706856020445,0.37528903927612683,0.3515166796191503,0.704821406664403,0.4759589308254384
heterogeneous_thresholds,0.05,3,mixed,0.1666488737763086,0.1744663900471995,1.1878706856020445,0.3752828389162674,0.05280110122930111,0.6847060863581772,0.4782431516531191
heterogeneous_thresholds,0.05,4,mixed,0.1457662530455359,0.14742318340310537,1.1878706856020445,0.37528248924120333,0.0,0.6819407511903469,0.47949362759336084
heterogeneous_thresholds,0.05,5,mixed,0.1457662530455359,0.14354735412284314,1.1878706856020445,0.37528248924120333,0.0,0.6819407511903469,0.47949362759336084
heterogeneous_thresholds,0.05,6,mixed,0.1457662530455359,0.14348463464638378,1.1878706856020445,0.37528248924120333,0.0,0.6819407511903469,0.47949362759336084
heterogeneous_thresholds,0.05,7,mixed,0.1457662530455359,0.14348463464638378,1.1878706856020445,0.37528248924120333,0.0,0.6819407511903469,0.47949362759336084
heterogeneous_thresholds,0.05,8,mixed,0.1457662530455359,0.14348463464638378,1.1878706856020445,0.37528248924120333,0.0,0.6819407511903469,0.47949362759336084
heterogeneous_thresholds,0.05,9,mixed,0.1457662530455359,0.14348463464638378,1.1878706856020445,0.37528248924120333,0.0,0.6819407511903469,0.47949362759336084
heterogeneous_thresholds,0.05,10,mixed,0.1457662530455359,0.14348463464638378,1.1878706856020445,0.37528248924120333,0.0,0.6819407511903469,0.47949362759336084
heterogeneous_thresholds,0.05,11,mixed,0.1457662530455359,0.14348463464638378,1.1878706856020445,0.37528248924120333,0.0,0.6819407511903469,0.47949362759336084
heterogeneous_thresholds,0.05,12,mixed,0.1457662530455359,0.14348463464638378,1.1878706856020445,0.37528248924120333,0.0,0.6819407511903469,0.47949362759336084
heterogeneous_thresholds,0.05,13,mixed,0.1457662530455359,0.14348463464638378,1.1878706856020445,0.37528248924120333,0.0,0.6819407511903469,0.47949362759336084
heterogeneous_thresholds,0.05,14,mixed,0.1457662530455359,0.14348463464638378,1.1878706856020445,0.37528248924120333,0.0,0.6819407511903469,0.47949362759336084
heterogeneous_thresholds,0.05,15,mixed,0.1457662530455359,0.14348463464638378,1.1878706856020445,0.37528248924120333,0.0,0.6819407511903469,0.47949362759336084
heterogeneous_thresholds,0.05,16,mixed,0.1457662530455359,0.14348463464638378,1.1878706856020445,0.37528248924120333,0.0,0.6819407511903469,0.47949362759336084
heterogeneous_thresholds,0.05,17,mixed,0.1457662530455359,0.14348463464638378,1.1878706856020445,0.37528248924120333,0.0,0.6819407511903469,0.47949362759336084
heterogeneous_thresholds,0.06,2,mixed,0.29443591926202206,0.3223284999107422,1.1878706856020445,0.37529444092851827,0.3629185386808097,0.7079859762518123,0.47428192112775064
heterogeneous_thresholds,0.06,3,mixed,0.17832120126684903,0.19031609414427683,1.1878706856020445,0.3752910873446643,0.08423595366216394,0.6860153542050579,0.47586702578152085
heterogeneous_thresholds,0.06,4,mixed,0.15203736484231767,0.1536003143327062,1.1878706856020445,0.37528948331388756,0.018416713154337468,0.6825232238049981,0.4759807465521484
heterogeneous_thresholds,0.06,5,mixed,0.15005059424141104,0.14567468276231302,1.1878706856020445,0.3752895511733511,0.013686027824944305,0.6822320117995264,0.4757533474088064
heterogeneous_thresholds,0.06,6,mixed,0.14842254659318704,0.14567468276231302,1.1878706856020445,0.37528955643930684,0.009716115034015,0.6820864055540474,0.475639626638179
heterogeneous_thresholds,0.06,7,mixed,0.1445974513554682,0.14567468276231302,1.1878706856020445,0.37528961125548654,0.0,0.6819407511903469,0.475639626638179
heterogeneous_thresholds,0.06,8,mixed,0.1445974513554682,0.14567468276231302,1.1878706856020445,0.37528961125548654,0.0,0.6819407511903469,0.475639626638179
heterogeneous_thresholds,0.06,9,mixed,0.1445974513554682,0.14567468276231302,1.1878706856020445,0.37528961125548654,0.0,0.6819407511903469,0.475639626638179
heterogeneous_thresholds,0.06,10,mixed,0.1445974513554682,0.14567468276231302,1.1878706856020445,0.37528961125548654,0.0,0.6819407511903469,0.475639626638179
heterogeneous_thresholds,0.06,11,mixed,0.1445974513554682,0.14567468276231302,1.1878706856020445,0.37528961125548654,0.0,0.6819407511903469,0.475639626638179
heterogeneous_thresholds,0.06,12,mixed,0.1445974513554682,0.14567468276231302,1.1878706856020445,0.37528961125548654,0.0,0.6819407511903469,0.475639626638179
heterogeneous_thresholds,0.06,13,mixed,0.1445974513554682,0.14567468276231302,1.1878706856020445,0.37528961125548654,0.0,0.6819407511903469,0.475639626638179
heterogeneous_thresholds,0.06,14,mixed,0.1445974513554682,0.14567468276231302,1.1878706856020445,0.37528961125548654,0.0,0.6819407511903469,0.475639626638179
heterogeneous_thresholds,0.06,15,mixed,0.1445974513554682,0.14567468276231302,1.1878706856020445,0.37528961125548654,0.0,0.6819407511903469,0.475639626638179
heterogeneous_thresholds,0.06,16,mixed,0.1445974513554682,0.14567468276231302,1.1878706856020445,0.37528961125548654,0.0,0.6819407511903469,0.475639626638179
heterogeneous_thresholds,0.06,17,mixed,0.1445974513554682,0.14567468276231302,1.1878706856020445,0.37528961125548654,0.0,0.6819407511903469,0.475639626638179
heterogeneous_thresholds,0.07,2,mixed,0.31820452192016957,0.3355852370937066,1.1878706856020445,0.3752886222035181,0.42115171811008467,0.7132908059230461,0.4714422756685549
heterogeneous_thresholds,0.07,3,mixed,0.18809240525081722,0.19778222933859105,1.1878706856020445,0.3752726653725488,0.11065500401678292,0.6873233058104349,0.4739477952558855
heterogeneous_thresholds,0.07,4,mixed,0.1440684101552225,0.1591185151834552,1.1878706856020445,0.37526643961860046,0.0,0.6822320599177478,0.47372461182800574
heterogeneous_thresholds,0.07,5,mixed,0.1441104772168601,0.1445942152118697,1.1878706856020445,0.37526609391885557,0.0,0.6819407511903469,0.4740680943933334
heterogeneous_thresholds,0.07,6,mixed,0.1441104772168601,0.144596934010162,1.1878706856020445,0.37526609391885557,0.0,0.6819407511903469,0.4740680943933334
heterogeneous_thresholds,0.07,7,mixed,0.1441104772168601,0.144596934010162,1.1878706856020445,0.37526609391885557,0.0,0.6819407511903469,0.4740680943933334
heterogeneous_thresholds,0.07,8,mixed,0.1441104772168601,0.144596934010162,1.1878706856020445,0.37526609391885557,0.0,0.6819407511903469,0.4740680943933334
heterogeneous_thresholds,0.07,9,mixed,0.1441104772168601,0.144596934010162,1.1878706856020445,0.37526609391885557,0.0,0.6819407511903469,0.4740680943933334
heterogeneous_thresholds,0.07,10,mixed,0.1441104772168601,0.144596934010162,1.1878706856020445,0.37526609391885557,0.0,0.6819407511903469,0.4740680943933334
heterogeneous_thresholds,0.07,11,mixed,0.1441104772168601,0.144596934010162,1.1878706856020445,0.37526609391885557,0.0,0.6819407511903469,0.4740680943933334
heterogeneous_thresholds,0.07,12,mixed,0.1441104772168601,0.144596934010162,1.1878706856020445,0.37526609391885557,0.0,0.6819407511903469,0.4740680943933334
heterogeneous_thresholds,0.07,13,mixed,0.1441104772168601,0.144596934010162,1.1878706856020445,0.37526609391885557,0.0,0.6819407511903469,0.4740680943933334
heterogeneous_thresholds,0.07,14,mixed,0.1441104772168601,0.144596934010162,1.1878706856020445,0.37526609391885557,0.0,0.6819407511903469,0.4740680943933334
heterogeneous_thresholds,0.07,15,mixed,0.1441104772168601,0.144596934010162,1.1878706856020445,0.37526609391885557,0.0,0.6819407511903469,0.4740680943933334
heterogeneous_thresholds,0.07,16,mixed,0.1441104772168601,0.144596934010162,1.1878706856020445,0.37526609391885557,0.0,0.6819407511903469,0.4740680943933334
heterogeneous_thresholds,0.07,17,mixed,0.1441104772168601,0.144596934010162,1.1878706856020445,0.37526609391885557,0.0,0.6819407511903469,0.4740680943933334
heterogeneous_thresholds,0.08,2,mixed,0.33228582195202166,0.34182520574782255,1.1878706856020445,0.37528094412720414,0.4587964072378396,0.7191437297436566,0.46582633160245573
heterogeneous_thresholds,0.08,3,mixed,0.19160749098706237,0.1910108033591157,1.1878706856020445,0.37526082089834023,0.12484881953761069,0.6893556955444307,0.46696972396527076
heterogeneous_thresholds,0.08,4,mixed,0.15019613436634946,0.15617082457477743,1.1878706856020445,0.3752566141380915,0.01938232400795103,0.683251399387058,0.4686505963599134
heterogeneous_thresholds,0.08,5,mixed,0.1448957394790304,0.1448525495028239,1.1878706856020445,0.3752554395691291,0.0049939791742162265,0.6820864055540474,0.4702311377359544
heterogeneous_thresholds,0.08,6,mixed,0.1430435320587019,0.14098985299105898,1.1878706856020445,0.37525558225475286,0.0,0.6819407511903469,0.47057100556394715
heterogeneous_thresholds,0.08,7,mixed,0.1430435320587019,0.14098985299105898,1.1878706856020445,0.37525558225475286,0.0,0.6819407511903469,0.47057100556394715
heterogeneous_thresholds,0.08,8,mixed,0.1430435320587019,0.14098985299105898,1.1878706856020445,0.37525558225475286,0.0,0.6819407511903469,0.47057100556394715
heterogeneous_thresholds,0.08,9,mixed,0.1430435320587019,0.14098985299105898,1.1878706856020445,0.37525558225475286,0.0,0.6819407511903469,0.47057100556394715
heterogeneous_thresholds,0.08,10,mixed,0.1430435320587019,0.14098985299105898,1.1878706856020445,0.37525558225475286,0.0,0.6819407511903469,0.47057100556394715
heterogeneous_thresholds,0.08,11,mixed,0.1430435320587019,0.14098985299105898,1.1878706856020445,0.37525558225475286,0.0,0.6819407511903469,0.47057100556394715
heterogeneous_thresholds,0.08,12,mixed,0.1430435320587019,0.14098985299105898,1.1878706856020445,0.37525558225475286,0.0,0.6819407511903469,0.47057100556394715
heterogeneous_thresholds,0.08,13,mixed,0.1430435320587019,0.14098985299105898,1.1878706856020445,0.37525558225475286,0.0,0.6819407511903469,0.47057100556394715
heterogeneous_thresholds,0.08,14,mixed,0.1430435320587019,0.14098985299105898,1.1878706856020445,0.37525558225475286,0.0,0.6819407511903469,0.47057100556394715
heterogeneous_thresholds,0.08,15,mixed,0.1430435320587019,0.14098985299105898,1.1878706856020445,0.37525558225475286,0.0,0.6819407511903469,0.47057100556394715
heterogeneous_thresholds,0.08,16,mixed,0.1430435320587019,0.14098985299105898,1.1878706856020445,0.37525558225475286,0.0,0.6819407511903469,0.47057100556394715
heterogeneous_thresholds,0.08,17,mixed,0.1430435320587019,0.14098985299105898,1.1878706856020445,0.37525558225475286,0.0,0.6819407511903469,0.47057100556394715
heterogeneous_thresholds,0.09,2,mixed,0.3629947672641402,0.3651645128009531,1.1878706856020445,0.3752893167268446,0.5238473788429527,0.7222834926044881,0.47088847198900086
heterogeneous_thresholds,0.09,3,mixed,0.21233298780629944,0.201858011979196,1.1878706856020445,0.37527239982409777,0.17272869082504622,0.6903723350603668,0.4722681173128371
heterogeneous_thresholds,0.09,4,mixed,0.1586202436901217,0.15812161104097908,1.1878706856020445,0.37526862723785753,0.03688591974734545,0.6835423669160294,0.4735168107809171
heterogeneous_thresholds,0.09,5,mixed,0.14629309551238068,0.1448324608975371,1.1878706856020445,0.3752680932903225,0.004957607532465101,0.6822320599177478,0.47464513319045876
heterogeneous_thresholds,0.09,6,mixed,0.14432184527622954,0.1449389930758768,1.1878706856020445,0.3752680863708421,0.0,0.6819407511903469,0.47475970526022204
heterogeneous_thresholds,0.09,7,mixed,0.14432184527622954,0.1449389930758768,1.1878706856020445,0.3752680863708421,0.0,0.6819407511903469,0.47475970526022204
heterogeneous_thresholds,0.09,8,mixed,0.14432184527622954,0.1449389930758768,1.1878706856020445,0.3752680863708421,0.0,0.6819407511903469,0.47475970526022204
heterogeneous_thresholds,0.09,9,mixed,0.14432184527622954,0.1449389930758768,1.1878706856020445,0.3752680863708421,0.0,0.6819407511903469,0.47475970526022204
heterogeneous_thresholds,0.09,10,mixed,0.14432184527622954,0.1449389930758768,1.1878706856020445,0.3752680863708421,0.0,0.6819407511903469,0.47475970526022204
heterogeneous_thresholds,0.09,11,mixed,0.14432184527622954,0.1449389930758768,1.1878706856020445,0.3752680863708421,0.0,0.6819407511903469,0.47475970526022204
heterogeneous_thresholds,0.09,12,mixed,0.14432184527622954,0.1449389930758768,1.1878706856020445,0.3752680863708421,0.0,0.6819407511903469,0.47475970526022204
heterogeneous_thresholds,0.09,13,mixed,0.14432184527622954,0.1449389930758768,1.1878706856020445,0.3752680863708421,0.0,0.6819407511903469,0.47475970526022204
heterogeneous_thresholds,0.09,14,mixed,0.14432184527622954,0.1449389930758768,1.1878706856020445,0.3752680863708421,0.0,0.6819407511903469,0.47475970526022204
heterogeneous_thresholds,0.09,15,mixed,0.14432184527622954,0.1449389930758768,1.1878706856020445,0.3752680863708421,0.0,0.6819407511903469,0.47475970526022204
heterogeneous_thresholds,0.09,16,mixed,0.14432184527622954,0.1449389930758768,1.1878706856020445,0.3752680863708421,0.0,0.6819407511903469,0.47475970526022204
heterogeneous_thresholds,0.09,17,mixed,0.14432184527622954,0.1449389930758768,1.1878706856020445,0.3752680863708421,0.0,0.6819407511903469,0.47475970526022204
heterogeneous_thresholds,0.1,2,mixed,0.4027789868045783,0.4051965872920854,1.1878706856020445,0.3752724564248198,0.6129005568738787,0.7276779119621345,0.47159531141037625
heterogeneous_thresholds,0.1,3,mixed,0.23578980626557783,0.23608398689840948,1.1878706856020445,0.3752249522244475,0.22795288677070252,0.6921133971198239,0.47559708901916925
heterogeneous_thresholds,0.1,4,mixed,0.16944231434625984,0.18817467486395528,1.1878706856020445,0.3752098597986576,0.061167284123187095,0.6839789426336262,0.4778608243643719
heterogeneous_thresholds,0.1,5,mixed,0.15827602159148138,0.15406160361691595,1.1878706856020445,0.3752055603402358,0.03210289641240795,0.6826688781686988,0.4793299856169463
heterogeneous_thresholds,0.1,6,mixed,0.14955008160065691,0.14718021578790283,1.1878706856020445,0.37520496022144373,0.00963234084421658,0.6822320117995267,0.4800106563817774
heterogeneous_thresholds,0.1,7,mixed,0.14596098017762088,0.14528330222628444,1.1878706856020445,0.3752049879398084,0.0,0.6819407511903469,0.48023469513374756
heterogeneous_thresholds,0.1,8,mixed,0.14596098017762088,0.14332587012884354,1.1878706856020445,0.3752049879398084,0.0,0.6819407511903469,0.48023469513374756
heterogeneous_thresholds,0.1,9,mixed,0.14596098017762088,0.14332587012884354,1.1878706856020445,0.3752049879398084,0.0,0.6819407511903469,0.48023469513374756
heterogeneous_thresholds,0.1,10,mixed,0.14596098017762088,0.14332587012884354,1.1878706856020445,0.3752049879398084,0.0,0.6819407511903469,0.48023469513374756
heterogeneous_thresholds,0.1,11,mixed,0.14596098017762088,0.14332587012884354,1.1878706856020445,0.3752049879398084,0.0,0.6819407511903469,0.48023469513374756
heterogeneous_thresholds,0.1,12,mixed,0.14596098017762088,0.14332587012884354,1.1878706856020445,0.3752049879398084,0.0,0.6819407511903469,0.48023469513374756
heterogeneous_thresholds,0.1,13,mixed,0.14596098017762088,0.14332587012884354,1.1878706856020445,0.3752049879398084,0.0,0.6819407511903469,0.48023469513374756
